strategy_id,strategy_bits,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,yf,z1,z2,z3,zf,status,local_loop_equations,max_local_loop_probability,max_local_equation_residual,cost_purchase,cost_part_inspection,cost_semi_inspection,cost_final_inspection,cost_semi_assembly,cost_final_assembly,cost_semi_disassembly,cost_final_disassembly,cost_replacement_loss,expected_part_inspections,expected_semi_inspections,expected_final_inspections,expected_semi_assemblies,expected_final_assemblies,expected_semi_disassemblies,expected_final_disassemblies,expected_replacements,expected_part_inspections_1,expected_part_inspections_2,expected_part_inspections_3,expected_part_inspections_4,expected_part_inspections_5,expected_part_inspections_6,expected_part_inspections_7,expected_part_inspections_8,expected_total_cost,expected_profit,one_pass_success_no_inspection,factory_defect_rate
50,0100110000000000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,173.2255082438634,11.758685162249007,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.890713171456566,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,2.8679719907924404,0.0,0.0,3.1547691898716845,2.8679719907924404,0.0,0.0,330.8287784094626,-130.8287784094626,0.2824295364810001,0.6125795109999999
51,1100110000000000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,156.41919237781966,13.42210891690862,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.840934125195426,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.8392922708845156,2.581174791713196,0.0,0.0,2.8392922708845156,2.581174791713196,0.0,0.0,297.1014277977434,-97.10142779774338,0.2824295364810001,0.5695327899999998
52,0010110000000000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,174.37269704018036,14.626657153041448,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.890713171456566,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,0.0,2.8679719907924404,0.0,3.1547691898716845,2.8679719907924404,0.0,0.0,334.84393919657197,-134.84393919657197,0.2824295364810001,0.6125795109999999
53,1010110000000000,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,157.45166229450493,16.00328370862182,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.840934125195426,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.8392922708845156,0.0,2.581174791713196,0.0,2.8392922708845156,2.581174791713196,0.0,0.0,300.71507250614184,-100.71507250614184,0.2824295364810001,0.5695327899999998
54,0110110000000000,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,159.00036716953286,16.00328370862182,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.840934125195426,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,2.8392922708845156,2.581174791713196,0.0,2.8392922708845156,2.581174791713196,0.0,0.0,302.26377738116975,-102.26377738116975,0.2824295364810001,0.5695327899999998
55,1110110000000000,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,143.56494191508793,17.190624112809886,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.544509487726136,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.787668775050252,2.555363043796064,2.3230573125418763,0.0,2.555363043796064,2.3230573125418763,0.0,0.0,271.2896798806114,-71.2896798806114,0.2824295364810001,0.5217030999999998
56,0001110000000000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999997,1.7671503183206688e-16,171.50472504938787,12.33227956040749,0.0,0.0,61.94819500111669,20.649398333705562,0.0,0.0,63.24699166852782,9.464307569615052,0.0,0.0,7.743524375139586,2.5811747917131953,0.0,0.0,1.5811747917131953,0.0,0.0,0.0,3.4415663889509274,3.154769189871683,2.8679719907924395,0.0,0.0,329.68158961314543,-129.68158961314543,0.2824295364810001,0.6125795109999997
57,1001110000000000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7671503183206688e-16,154.87048750279172,13.68022639607994,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,11.099051604366744,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.581174791713196,0.0,0.0,3.0974097500558355,2.8392922708845156,2.581174791713196,0.0,0.0,295.81084040188676,-95.81084040188676,0.2824295364810001,0.5695327899999998
58,0101110000000000,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7671503183206688e-16,156.41919237781966,13.68022639607994,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,11.099051604366744,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,2.581174791713196,0.0,3.0974097500558355,2.8392922708845156,2.581174791713196,0.0,0.0,297.3595452769147,-97.35954527691467,0.2824295364810001,0.5695327899999998
59,1101110000000000,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,141.2418846025461,14.867566800268012,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.544509487726136,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.555363043796064,2.3230573125418763,0.0,2.787668775050252,2.555363043796064,2.3230573125418763,0.0,0.0,266.64356525552773,-66.64356525552773,0.2824295364810001,0.5217030999999998
60,0011110000000000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7671503183206688e-16,157.45166229450493,16.261401187793137,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,11.099051604366744,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,0.0,2.581174791713196,3.0974097500558355,2.8392922708845156,2.581174791713196,0.0,0.0,300.9731899853131,-100.97318998531313,0.2824295364810001,0.5695327899999998
61,1011110000000000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,142.17110752756284,17.190624112809886,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.544509487726136,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.555363043796064,0.0,2.3230573125418763,2.787668775050252,2.555363043796064,2.3230573125418763,0.0,0.0,269.8958454930863,-69.89584549308631,0.2824295364810001,0.5217030999999998
62,0111110000000000,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,143.56494191508793,17.190624112809886,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.544509487726136,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,0.0,2.555363043796064,2.3230573125418763,2.787668775050252,2.555363043796064,2.3230573125418763,0.0,0.0,271.2896798806114,-71.2896798806114,0.2824295364810001,0.5217030999999998
63,1111110000000000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.4685589999999996,1.7671503183206688e-16,129.62659803983667,17.98046359907412,0.0,0.0,45.16023415581407,15.053411385271355,0.0,0.0,35.26705692635677,13.798960436498744,0.0,0.0,5.645029269476758,1.8816764231589194,0.0,0.0,0.8816764231589194,2.508901897545226,2.2998267394164573,2.0907515812876882,2.508901897545226,2.2998267394164573,2.0907515812876882,0.0,0.0,243.08776410635295,-43.08776410635295,0.2824295364810001,0.4685589999999996
64,0000001000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6861894039099998,1.0478831206630694e-17,206.77723982997344,3.5407061614721482,0.0,0.0,76.4792530877984,25.493084362599465,0.0,0.0,87.46542181299732,3.5407061614721482,0.0,0.0,9.5599066359748,3.186635545324933,0.0,0.0,2.186635545324933,0.0,0.0,0.0,0.0,0.0,0.0,3.5407061614721482,0.0,399.75570525484073,-199.75570525484073,0.2824295364810001,0.6861894039099998
65,1000001000000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,2.9500627519014194e-17,186.7368429560411,6.373271090649867,0.0,0.0,68.83132777901855,22.94377592633952,0.0,0.0,74.7188796316976,6.373271090649867,0.0,0.0,8.603915972377319,2.86797199079244,0.0,0.0,1.86797199079244,3.1866355453249335,0.0,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,359.60409738374665,-159.60409738374665,0.2824295364810001,0.6513215598999998
66,0100001000000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,1.7309852725906767e-16,188.64882428323602,6.373271090649867,0.0,0.0,68.83132777901855,22.94377592633952,0.0,0.0,74.7188796316976,6.373271090649867,0.0,0.0,8.603915972377319,2.86797199079244,0.0,0.0,1.86797199079244,0.0,3.1866355453249335,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,361.51607871094154,-161.51607871094154,0.2824295364810001,0.6513215598999998
67,1100001000000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,170.35753625307095,8.890713171456566,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.890713171456566,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,3.1547691898716845,2.8679719907924404,0.0,0.0,0.0,0.0,2.8679719907924404,0.0,325.0928344278777,-125.09283442787768,0.2824295364810001,0.6125795109999999
68,0010001000000000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,3.224950739276614e-17,189.92347850136605,9.5599066359748,0.0,0.0,68.83132777901855,22.94377592633952,0.0,0.0,74.7188796316976,6.373271090649867,0.0,0.0,8.603915972377319,2.86797199079244,0.0,0.0,1.86797199079244,0.0,0.0,3.1866355453249335,0.0,0.0,0.0,3.1866355453249335,0.0,365.9773684743966,-165.9773684743966,0.2824295364810001,0.6513215598999998
69,1010001000000000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,171.50472504938793,11.758685162249007,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.890713171456566,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,3.1547691898716845,0.0,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,0.0,329.10799521498706,-129.10799521498706,0.2824295364810001,0.6125795109999999
70,0110001000000000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,173.2255082438634,11.758685162249007,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.890713171456566,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,3.1547691898716845,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,0.0,330.8287784094626,-130.8287784094626,0.2824295364810001,0.6125795109999999
71,1110001000000000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7671503183206688e-16,156.41919237781966,13.68022639607994,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,11.099051604366744,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,3.0974097500558355,2.8392922708845156,2.581174791713196,0.0,0.0,0.0,2.581174791713196,0.0,297.3595452769147,-97.35954527691467,0.2824295364810001,0.5695327899999998
72,0001001000000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,2.9500627519014194e-17,186.7368429560411,6.373271090649867,0.0,0.0,68.83132777901855,22.94377592633952,0.0,0.0,74.7188796316976,6.373271090649867,0.0,0.0,8.603915972377319,2.86797199079244,0.0,0.0,1.86797199079244,0.0,0.0,0.0,3.1866355453249335,0.0,0.0,3.1866355453249335,0.0,359.60409738374665,-159.60409738374665,0.2824295364810001,0.6513215598999998
73,1001001000000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.8576148067437958e-17,168.63675305859547,8.60391597237732,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.60391597237732,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,323.08525403432293,-123.08525403432293,0.2824295364810001,0.6125795109999999
74,0101001000000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,170.35753625307095,8.60391597237732,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.60391597237732,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,324.8060372287984,-124.8060372287984,0.2824295364810001,0.6125795109999999
75,1101001000000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,153.83801758610645,10.582816646024105,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,0.0,2.581174791713196,0.0,291.6809607351456,-91.68096073514562,0.2824295364810001,0.5695327899999998
76,0011001000000000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,2.5170452142317695e-17,171.50472504938793,11.471887963169761,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.60391597237732,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,0.0,2.8679719907924404,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,328.82119801590784,-128.82119801590784,0.2824295364810001,0.6125795109999999
77,1011001000000000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,154.87048750279178,13.163991437737302,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.8392922708845156,0.0,2.581174791713196,2.581174791713196,0.0,0.0,2.581174791713196,0.0,295.2946054435442,-95.29460544354419,0.2824295364810001,0.5695327899999998
78,0111001000000000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,156.41919237781966,13.163991437737302,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,2.8392922708845156,2.581174791713196,2.581174791713196,0.0,0.0,2.581174791713196,0.0,296.84331031857204,-96.84331031857204,0.2824295364810001,0.5695327899999998
79,1111001000000000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,141.2418846025461,14.63526106901382,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.312203756471945,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.787668775050252,2.555363043796064,2.3230573125418763,2.3230573125418763,0.0,0.0,2.3230573125418763,0.0,266.41125952427353,-66.41125952427353,0.2824295364810001,0.5217030999999998
80,0000101000000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6513215598999998,1.7309852725906767e-16,188.64882428323602,6.373271090649867,0.0,0.0,68.83132777901855,22.94377592633952,0.0,0.0,74.7188796316976,6.373271090649867,0.0,0.0,8.603915972377319,2.86797199079244,0.0,0.0,1.86797199079244,0.0,0.0,0.0,0.0,3.1866355453249335,0.0,3.1866355453249335,0.0,361.51607871094154,-161.51607871094154,0.2824295364810001,0.6513215598999998
81,1000101000000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,170.35753625307095,8.60391597237732,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.60391597237732,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,2.8679719907924404,0.0,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,324.8060372287984,-124.8060372287984,0.2824295364810001,0.6125795109999999
82,0100101000000000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,172.07831944754642,8.60391597237732,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.60391597237732,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,2.8679719907924404,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,326.5268204232739,-126.52682042327388,0.2824295364810001,0.6125795109999999
83,1100101000000000,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,155.38672246113438,10.582816646024105,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.8392922708845156,2.581174791713196,0.0,0.0,2.581174791713196,0.0,2.581174791713196,0.0,293.2296656101736,-93.22966561017358,0.2824295364810001,0.5695327899999998
84,0010101000000000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,1.7309852725906767e-16,173.2255082438634,11.471887963169761,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.60391597237732,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,2.8679719907924404,0.0,330.5419812103833,-130.5419812103833,0.2824295364810001,0.6125795109999999
85,1010101000000000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,156.41919237781966,13.163991437737302,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.8392922708845156,0.0,2.581174791713196,0.0,2.581174791713196,0.0,2.581174791713196,0.0,296.84331031857204,-96.84331031857204,0.2824295364810001,0.5695327899999998
86,0110101000000000,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,157.9678972528476,13.163991437737302,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,2.581174791713196,0.0,298.3920151936,-98.3920151936,0.2824295364810001,0.5695327899999998
87,1110101000000000,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,1.7671503183206688e-16,142.63571899007118,14.63526106901382,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.312203756471945,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.787668775050252,2.555363043796064,2.3230573125418763,0.0,2.3230573125418763,0.0,2.3230573125418763,0.0,267.8050939117986,-67.80509391179862,0.2824295364810001,0.5217030999999998
88,0001101000000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.6125795109999999,7.723290606088045e-17,170.35753625307095,8.890713171456566,0.0,0.0,61.94819500111671,20.64939833370557,0.0,0.0,63.24699166852785,8.890713171456566,0.0,0.0,7.743524375139589,2.581174791713196,0.0,0.0,1.5811747917131962,0.0,0.0,0.0,3.1547691898716845,2.8679719907924404,0.0,2.8679719907924404,0.0,325.0928344278777,-125.09283442787768,0.2824295364810001,0.6125795109999999
89,1001101000000000,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,153.83801758610645,10.582816646024105,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,2.581174791713196,0.0,0.0,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,291.6809607351456,-91.68096073514562,0.2824295364810001,0.5695327899999998
90,0101101000000000,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,1.7309852725906767e-16,155.38672246113438,10.582816646024105,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,2.581174791713196,0.0,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,293.2296656101736,-93.22966561017358,0.2824295364810001,0.5695327899999998
91,1101101000000000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,9.949191158075911e-17,140.31266167752935,12.079898025217759,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.079898025217759,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.555363043796064,2.3230573125418763,0.0,2.555363043796064,2.3230573125418763,0.0,2.3230573125418763,0.0,262.92667355546075,-62.92667355546075,0.2824295364810001,0.5217030999999998
92,0011101000000000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5695327899999998,7.723290606088045e-17,156.41919237781966,13.163991437737302,0.0,0.0,55.75337550100503,18.58445850033501,0.0,0.0,52.92229250167505,10.582816646024105,0.0,0.0,6.969171937625629,2.3230573125418763,0.0,0.0,1.3230573125418763,0.0,0.0,2.581174791713196,2.8392922708845156,2.581174791713196,0.0,2.581174791713196,0.0,296.84331031857204,-96.84331031857204,0.2824295364810001,0.5695327899999998
93,1011101000000000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,141.2418846025461,14.402955337759634,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.079898025217759,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,2.555363043796064,0.0,2.3230573125418763,2.555363043796064,2.3230573125418763,0.0,2.3230573125418763,0.0,266.17895379301933,-66.17895379301933,0.2824295364810001,0.5217030999999998
94,0111101000000000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.5217030999999998,7.723290606088045e-17,142.63571899007118,14.402955337759634,0.0,0.0,50.178037950904525,16.72601265030151,0.0,0.0,43.63006325150755,12.079898025217759,0.0,0.0,6.272254743863066,2.0907515812876887,0.0,0.0,1.0907515812876887,0.0,2.555363043796064,2.3230573125418763,2.555363043796064,2.3230573125418763,0.0,2.3230573125418763,0.0,267.5727881805444,-67.57278818054442,0.2824295364810001,0.5217030999999998
95,1111101000000000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,SUCCESS_EXACT,4.0,0.4685589999999997,1.7671503183206688e-16,128.79029740732162,15.471561701528898,0.0,0.0,45.160234155814074,15.053411385271358,0.0,0.0,35.267056926356794,13.38081012024121,0.0,0.0,5.645029269476759,1.8816764231589198,0.0,0.0,0.8816764231589198,2.508901897545227,2.2998267394164578,2.0907515812876887,2.2998267394164578,2.0907515812876887,0.0,2.0907515812876887,0.0,239.74256157629273,-39.74256157629273,0.2824295364810001,0.4685589999999997
