p1,kappa,plan_hash,p,P_accept,P_reject,ASN,P50,P90,P99,terminal_mass,mass_residual
0.12,1.25,55c9f5980dfe3888,0.8200000000000001,1.0341181125814076e-108,1.0000000000000002,23.881776537421562,24,27,31,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,0.8300000000000001,2.6009383632687826e-112,0.9999999999999998,23.532345042990727,24,27,30,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,0.84,3.9574934459635134e-116,0.9999999999999998,23.189674728596952,22,27,30,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,0.85,3.413864515182551e-120,0.9999999999999996,22.854036575380906,22,26,29,0.0,4.440892098500626e-16
0.12,1.25,55c9f5980dfe3888,0.86,1.5437364751360672e-124,0.9999999999999996,22.52589102596236,22,26,29,0.0,4.440892098500626e-16
0.12,1.25,55c9f5980dfe3888,0.87,3.3249916084517725e-129,1.0,22.205859989404654,22,25,28,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.88,3.028886919581545e-134,1.0,21.894686704145002,21,25,28,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.89,1.0044782776127593e-139,1.0000000000000002,21.593183420611663,21,25,27,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,0.9,1.0000013050009188e-145,0.9999999999999998,21.30216728986166,21,24,27,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,0.91,2.318270534863745e-152,0.9999999999999998,21.02238551945569,21,24,26,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,0.92,8.872545006932876e-160,1.0,20.754431951875254,20,22,26,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.93,3.461113456318753e-168,1.0,20.498658936749315,20,22,25,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.9400000000000001,6.790962238723888e-178,1.0,20.25509093736714,20,22,25,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.9500000000000001,2.242077554983578e-189,1.0,20.02334999105612,20,21,24,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.96,1.9892929474541595e-203,1.0,19.802608214425867,20,21,24,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.97,1.522586358309948e-221,1.0,19.591589323150956,19,21,22,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.98,4.460149039722929e-247,1.0,19.38864998365837,19,20,21,0.0,0.0
0.12,1.25,55c9f5980dfe3888,0.99,1.0000000000001443e-290,0.9999999999999998,19.191983161124316,19,20,21,0.0,2.220446049250313e-16
0.12,1.25,55c9f5980dfe3888,1.0,0.0,1.0,19.0,19,19,19,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.0,1.0,0.0,145.0,145,145,145,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.01,0.999999999999999,5.1661453611170436e-26,159.5853872347197,154,173,200,2.9054841603382857e-182,9.992007221626409e-16
0.12,1.5,33c83aa82c39003f,0.02,0.9999999999999966,1.0169912278698518e-19,177.60609568937,173,209,236,4.788815403357068e-109,3.4416913763379853e-15
0.12,1.5,33c83aa82c39003f,0.03,0.9999999999999938,8.899276181517927e-16,199.90838477282358,200,236,291,1.164748859928026e-70,5.329070518200751e-15
0.12,1.5,33c83aa82c39003f,0.04,0.9999999999992033,7.891338938196542e-13,228.51312582672034,218,282,355,1.3621589737828143e-46,7.549516567451064e-15
0.12,1.5,33c83aa82c39003f,0.05,0.9999999998009059,1.9908246267754282e-10,266.7292463168219,255,346,446,2.0613164156114423e-30,1.1657341758564144e-14
0.12,1.5,33c83aa82c39003f,0.06,0.9999999773479048,2.265207653550042e-08,320.3336128081952,309,437,583,2.9696633189854213e-19,1.865174681370263e-14
0.12,1.5,33c83aa82c39003f,0.07,0.9999985184619076,1.4815380693735911e-06,400.9241151960397,382,573,801,1.3927517425312524e-11,2.3092638912203256e-14
0.12,1.5,33c83aa82c39003f,0.08,0.9999354239676801,6.457603234208193e-05,535.6888194635862,491,810,1221,1.7855331600822493e-06,2.220446049250313e-14
0.12,1.5,33c83aa82c39003f,0.09,0.997924247742507,0.0020757522575150355,803.1436078519296,710,1339,2177,0.002554235759902234,2.19824158875781e-14
0.12,1.5,33c83aa82c39003f,0.1,0.9506591568917966,0.049340843108240995,1371.6912586471938,1202,2672,2672,0.11173677348997482,3.752553823233029e-14
0.12,1.5,33c83aa82c39003f,0.10875,0.6477869476688018,0.3522130523311731,1758.2846009636444,1789,2672,2672,0.31369834793440604,2.5091040356528538e-14
0.12,1.5,33c83aa82c39003f,0.11,0.5758532017533726,0.4241467982466528,1749.1773034068963,1776,2672,2672,0.31273872610112224,2.531308496145357e-14
0.12,1.5,33c83aa82c39003f,0.12,0.09582322844645305,0.9041767715535496,1212.0223837730086,1019,2564,2672,0.08936719082084157,2.6645352591003757e-15
0.12,1.5,33c83aa82c39003f,0.13,0.0035817603227016126,0.9964182396772993,708.2263173885871,600,1274,2219,0.003325749310643339,8.881784197001252e-16
0.12,1.5,33c83aa82c39003f,0.14,0.00010720510467603581,0.9998927948953243,477.019024679207,423,806,1308,1.8861927714087125e-05,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.15,6.021947385060734e-06,0.999993978052602,358.72370338836396,326,580,899,1.88557937961927e-08,1.2878587085651816e-14
0.12,1.5,33c83aa82c39003f,0.16,3.929109650962881e-07,0.9999996070890271,287.4419621384902,263,451,677,3.8187798433422174e-12,7.771561172376096e-15
0.12,1.5,33c83aa82c39003f,0.17,2.7544183990194264e-08,0.9999999724558051,239.81784165000818,224,368,538,1.7773572262816309e-16,1.0880185641326534e-14
0.12,1.5,33c83aa82c39003f,0.18,2.0508175485311835e-09,0.9999999979491921,205.75037071253624,194,310,444,2.122290396869571e-21,9.769962616701378e-15
0.12,1.5,33c83aa82c39003f,0.19,1.6069531680269147e-10,0.9999999998393155,180.16853300123273,170,268,378,7.145801746864095e-27,1.0880185641326534e-14
0.12,1.5,33c83aa82c39003f,0.2,1.3144707223840748e-11,0.9999999999868624,160.24919550467132,152,234,327,7.35320473913978e-33,7.105427357601002e-15
0.12,1.5,33c83aa82c39003f,0.21,1.1143908335145064e-12,0.9999999999988871,144.29746497001506,138,208,289,2.4761855455317766e-39,1.5543122344752192e-15
0.12,1.5,33c83aa82c39003f,0.22,9.729047706942927e-14,0.9999999999999046,131.2352456828363,125,188,258,2.8918016414611857e-46,1.9984014443252818e-15
0.12,1.5,33c83aa82c39003f,0.23,8.697664325827506e-15,0.9999999999999943,120.34426402912416,115,171,233,1.2302307529585511e-53,3.1086244689504383e-15
0.12,1.5,33c83aa82c39003f,0.24,7.924185395592527e-16,0.9999999999999982,111.12709219380729,106,158,212,1.9874791263033054e-61,9.992007221626409e-16
0.12,1.5,33c83aa82c39003f,0.25,7.328375183507519e-17,0.9999999999999984,103.22760258112243,98,144,194,1.262856416566579e-69,1.4432899320127035e-15
0.12,1.5,33c83aa82c39003f,0.26,6.857177339364583e-18,1.0,96.38343273298521,93,134,179,3.2503610366829375e-78,0.0
0.12,1.5,33c83aa82c39003f,0.27,6.473616901305807e-19,0.9999999999999989,90.39660750702176,87,125,167,3.472913724115167e-87,1.1102230246251565e-15
0.12,1.5,33c83aa82c39003f,0.28,6.14987796261936e-20,1.0,85.1148300195133,83,117,155,1.5719071247567117e-96,0.0
0.12,1.5,33c83aa82c39003f,0.29,5.863181137893045e-21,0.9999999999999952,80.4191768834977,78,111,144,3.063780399515499e-106,4.773959005888173e-15
0.12,1.5,33c83aa82c39003f,0.3,5.59367706649834e-22,0.9999999999999958,76.21570146146732,74,104,135,2.60514935031458e-116,4.218847493575595e-15
0.12,1.5,33c83aa82c39003f,0.31,5.323787303978924e-23,0.9999999999999939,72.42947794252905,70,98,128,9.760319603668435e-127,6.106226635438361e-15
0.12,1.5,33c83aa82c39003f,0.32,5.0385129250123525e-24,0.999999999999995,69.0002290749347,67,94,122,1.6227486060876844e-137,4.9960036108132044e-15
0.12,1.5,33c83aa82c39003f,0.33,4.7262828844982805e-25,0.9999999999999963,65.8790353229115,64,88,115,1.2027655370950749e-148,3.6637359812630166e-15
0.12,1.5,33c83aa82c39003f,0.34,4.3799530443860274e-26,0.9999999999999967,63.025822618216964,61,85,108,3.982993630359257e-160,3.3306690738754696e-15
0.12,1.5,33c83aa82c39003f,0.35000000000000003,3.997607688676425e-27,0.9999999999999969,60.407434684742576,59,80,104,5.892916345526874e-172,3.1086244689504383e-15
0.12,1.5,33c83aa82c39003f,0.36,3.5828780226713934e-28,0.9999999999999997,57.996155172764745,57,78,98,3.887110570885695e-184,3.3306690738754696e-16
0.12,1.5,33c83aa82c39003f,0.37,3.144592701329119e-29,0.9999999999999999,55.76857864179642,53,75,95,1.1384578450884289e-196,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.38,2.695714303983978e-30,0.9999999999999997,53.704750856338194,52,71,90,1.4715815621783715e-209,3.3306690738754696e-16
0.12,1.5,33c83aa82c39003f,0.39,2.2516730016980147e-31,1.0000000000000007,51.78751447181139,50,69,87,8.329200961789797e-223,6.661338147750939e-16
0.12,1.5,33c83aa82c39003f,0.4,1.8283497257502847e-32,1.0,50.00200896223939,49,66,84,2.044347554036871e-236,0.0
0.12,1.5,33c83aa82c39003f,0.41000000000000003,1.4400488665810113e-33,1.0,48.335284688423336,48,62,80,2.150970859277226e-250,0.0
0.12,1.5,33c83aa82c39003f,0.42,1.09780942850369e-34,1.000000000000002,46.77600056921994,46,61,77,9.573174795066e-265,1.9984014443252818e-15
0.12,1.5,33c83aa82c39003f,0.43,8.083296269779062e-36,1.0000000000000024,45.31418284061896,44,59,75,1.775191423576833e-279,2.4424906541753444e-15
0.12,1.5,33c83aa82c39003f,0.44,5.736429052558166e-37,1.0000000000000022,43.94102880547454,43,58,71,1.3484361905241124e-294,2.220446049250313e-15
0.12,1.5,33c83aa82c39003f,0.45,3.9152089849711146e-38,1.0000000000000013,42.64874434597858,42,56,69,4.1174219772421e-310,1.3322676295501878e-15
0.12,1.5,33c83aa82c39003f,0.46,2.5643462096350716e-39,1.0000000000000016,41.43040747311459,41,53,67,1.33e-322,1.5543122344752192e-15
0.12,1.5,33c83aa82c39003f,0.47000000000000003,1.6081509981261897e-40,1.000000000000002,40.27985258486848,40,52,65,7e-323,1.9984014443252818e-15
0.12,1.5,33c83aa82c39003f,0.48,9.633651494376121e-42,0.9999999999999994,39.191571681341614,39,50,62,5e-324,5.551115123125783e-16
0.12,1.5,33c83aa82c39003f,0.49,5.4993881482821964e-43,0.9999999999999999,38.16062979654268,38,49,60,0.0,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.5,2.98399148700628e-44,1.0,37.182592556240785,35,48,59,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.51,1.5349401578829205e-45,0.9999999999999998,36.25346420115379,35,47,58,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.52,7.46436392398564e-47,0.9999999999999999,35.369634713681585,34,44,56,0.0,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.53,3.4216819190964806e-48,1.0,34.52783490301807,33,43,53,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.54,1.4740284676964754e-49,0.999999999999999,33.72509846064904,33,42,52,0.0,9.992007221626409e-16
0.12,1.5,33c83aa82c39003f,0.55,5.948337000811488e-51,1.0,32.95873010531556,32,42,51,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.56,2.2409712453919663e-52,1.0000000000000007,32.226278998240296,32,41,50,0.0,6.661338147750939e-16
0.12,1.5,33c83aa82c39003f,0.5700000000000001,7.853650982474897e-54,1.0,31.52551663148199,31,40,49,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.58,2.5506597728445428e-55,1.0,30.854418384137247,31,39,48,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.59,7.645886784893999e-57,0.9999999999999994,30.2111479165842,30,38,46,0.0,5.551115123125783e-16
0.12,1.5,33c83aa82c39003f,0.6,2.1063623322247965e-58,0.9999999999999998,29.594043549313348,30,37,44,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.61,5.308574198818804e-60,0.9999999999999997,29.00160576882042,29,35,43,0.0,3.3306690738754696e-16
0.12,1.5,33c83aa82c39003f,0.62,1.2179572507402743e-61,1.0000000000000004,28.432485036037157,28,35,42,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.63,2.530516803928877e-63,1.0000000000000004,27.885469156313423,28,34,41,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.64,4.734223503074994e-65,1.0,27.359469610982615,26,33,41,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.65,7.926742324101764e-67,0.9999999999999996,26.853506447707645,26,33,40,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.66,1.1799733681207373e-68,1.0,26.366691569875414,25,32,39,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.67,1.5504570836821294e-70,0.9999999999999997,25.898210535818443,25,32,38,0.0,3.3306690738754696e-16
0.12,1.5,33c83aa82c39003f,0.68,1.7842595585111014e-72,1.0,25.447303251897075,25,31,37,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.6900000000000001,1.7830081537072615e-74,1.0,25.01324419158176,24,31,35,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.7000000000000001,1.5327636437101142e-76,0.9999999999999997,24.59532296824264,24,30,35,0.0,3.3306690738754696e-16
0.12,1.5,33c83aa82c39003f,0.71,1.1218815188412016e-78,0.9999999999999996,24.192826209250843,24,30,34,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.72,6.912384754343275e-81,0.9999999999999999,23.805021707656987,23,29,33,0.0,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.73,3.540335005752171e-83,1.0000000000000004,23.43114575945376,23,28,33,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.74,1.4863076485654464e-85,0.9999999999999998,23.070394434496187,23,28,32,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.75,5.035261065897497e-88,1.0,22.721919293313263,22,26,32,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.76,1.3525611152029448e-90,1.0,22.38482777489119,22,26,31,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.77,2.8243334129825137e-93,1.0,22.058188172661627,22,25,31,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.78,4.4828919592372745e-96,1.0000000000000002,21.741038820626194,22,25,30,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.79,5.272127492614465e-99,0.9999999999999998,21.432400861010002,21,25,29,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.8,4.461473745286504e-102,0.9999999999999996,21.131293786867015,21,24,29,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.81,2.6263872943192663e-105,1.0000000000000004,20.836752868276562,21,24,28,0.0,4.440892098500626e-16
0.12,1.5,33c83aa82c39003f,0.8200000000000001,1.0341181125814076e-108,0.9999999999999999,20.54784759063998,20,24,28,0.0,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.8300000000000001,2.6009383632687826e-112,1.0,20.26370035948791,20,23,26,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.84,3.9574934459635134e-116,0.9999999999999998,19.983504949446342,20,23,26,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.85,3.413864515182551e-120,0.9999999999999998,19.706544477793265,20,22,25,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.86,1.5437364751360672e-124,0.9999999999999997,19.43220904025191,20,22,25,0.0,3.3306690738754696e-16
0.12,1.5,33c83aa82c39003f,0.87,3.3249916084517725e-129,1.0,19.16001352830654,19,22,24,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.88,3.028886919581545e-134,1.0000000000000002,18.889616521455324,19,21,24,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.89,1.0044782776127593e-139,1.0,18.620841483833498,19,21,23,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.9,1.0000013050009188e-145,1.0,18.35370176673609,19,21,23,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.91,2.318270534863745e-152,0.9999999999999999,18.088431109037973,17,20,23,0.0,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.92,8.872545006932876e-160,1.0000000000000002,17.8255214296685,17,20,22,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.93,3.461113456318753e-168,1.0000000000000002,17.56576972655348,17,20,22,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,0.9400000000000001,6.790962238723888e-178,1.0,17.31033585497076,17,20,21,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.9500000000000001,2.242077554983578e-189,1.0,17.060812887817487,17,19,21,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.96,1.9892929474541595e-203,1.0,16.819311702483873,16,19,20,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.97,1.522586358309948e-221,1.0,16.588561438032972,16,17,20,0.0,0.0
0.12,1.5,33c83aa82c39003f,0.98,4.460149039722929e-247,0.9999999999999999,16.372027560059664,16,17,19,0.0,1.1102230246251565e-16
0.12,1.5,33c83aa82c39003f,0.99,1.0000000000001443e-290,0.9999999999999998,16.174049480333327,16,17,19,0.0,2.220446049250313e-16
0.12,1.5,33c83aa82c39003f,1.0,0.0,1.0,16.0,16,16,16,0.0,0.0
0.12,2.0,c270fb91ae7ce470,0.0,1.0,0.0,101.0,101,101,101,0.0,0.0
0.12,2.0,c270fb91ae7ce470,0.01,0.9999999999999988,5.1661453611170436e-26,110.9892876812527,110,128,146,7.863375259500465e-299,1.2212453270876722e-15
0.12,2.0,c270fb91ae7ce470,0.02,0.9999999999999972,1.0169912278698486e-19,123.19121084398665,119,146,174,4.645865463875427e-180,2.7755575615628914e-15
0.12,2.0,c270fb91ae7ce470,0.03,0.9999999999999953,8.89927618149097e-16,138.51556280704474,137,174,219,1.5210324556372271e-117,3.774758283725532e-15
0.12,2.0,c270fb91ae7ce470,0.04,0.9999999999992049,7.891338933872029e-13,158.34342313007517,155,210,265,3.7146587066681265e-78,5.995204332975845e-15
0.12,2.0,c270fb91ae7ce470,0.05,0.9999999998009086,1.9908245517794157e-10,184.86723415914457,174,246,338,1.633211255613189e-51,8.992806499463768e-15
0.12,2.0,c270fb91ae7ce470,0.06,0.9999999773479418,2.265204479298464e-08,222.07148133501133,210,319,447,5.468101035905415e-33,1.3433698597964394e-14
0.12,2.0,c270fb91ae7ce470,0.07,0.9999985185123414,1.4814876422579194e-06,278.0074084984597,256,420,629,4.126614710448304e-20,1.63202784619898e-14
0.12,2.0,c270fb91ae7ce470,0.08,0.9999354630870816,6.453691293406422e-05,371.49529607556656,329,602,966,2.12671927403032e-11,1.554312234475219e-14
0.12,2.0,c270fb91ae7ce470,0.09,0.9979472413455859,0.0020527586544288354,557.1917365622186,465,994,1750,6.908566332617714e-06,1.4654943925052066e-14
0.12,2.0,c270fb91ae7ce470,0.1,0.9501006841743866,0.049899315825643616,1006.9246599985814,775,2024,3855,0.006598662664788076,3.019806626980426e-14
0.12,2.0,c270fb91ae7ce470,0.11,0.536567682108321,0.46343231789170153,1560.673605275535,1231,3393,4192,0.05529647773839594,2.2426505097428162e-14
0.12,2.0,c270fb91ae7ce470,0.11075,0.4903504085072645,0.5096495914927133,1563.8453626693797,1238,3388,4192,0.054822125176234256,2.220446049250313e-14
0.12,2.0,c270fb91ae7ce470,0.12,0.09958586678896061,0.9004141332110398,1152.6904372958716,935,2239,4074,0.008641306044957458,4.440892098500626e-16
0.12,2.0,c270fb91ae7ce470,0.13,0.012668094298028506,0.9873319057019732,696.4064375509372,596,1244,2121,4.201735293135078e-05,1.5543122344752192e-15
0.12,2.0,c270fb91ae7ce470,0.14,0.0016849366352514245,0.9983150633647495,475.7047442828981,423,802,1293,9.256046378922646e-09,8.881784197001252e-16
0.12,2.0,c270fb91ae7ce470,0.15,0.00023966037477678913,0.9997603396252115,358.57652469538453,326,580,898,1.251898914388972e-13,1.176836406102666e-14
0.12,2.0,c270fb91ae7ce470,0.16,3.615917098840647e-05,0.999963840828999,287.4238606421895,263,451,677,1.342406623690448e-19,1.2545520178264269e-14
0.12,2.0,c270fb91ae7ce470,0.17,5.7355009019731275e-06,0.9999942644990885,239.81542902938145,224,368,538,1.4162343335285327e-26,9.547918011776346e-15
0.12,2.0,c270fb91ae7ce470,0.18,9.489944315841917e-07,0.9999990510055782,205.75002720882324,194,310,444,1.7632447554641058e-34,9.769962616701378e-15
0.12,2.0,c270fb91ae7ce470,0.19,1.6271193617424793e-07,0.999999837288072,180.16848136587845,170,268,378,3.019143878257007e-43,8.215650382226158e-15
0.12,2.0,c270fb91ae7ce470,0.2,2.87467341103739e-08,0.9999999712532707,160.24918738708993,152,234,327,8.087361417052188e-53,4.884981308350689e-15
0.12,2.0,c270fb91ae7ce470,0.21,5.207396464508455e-09,0.9999999947926071,144.2974636457291,138,208,289,3.777877218312218e-63,3.552713678800501e-15
0.12,2.0,c270fb91ae7ce470,0.22,9.628550358487998e-10,0.9999999990371464,131.2352454601354,125,188,258,3.3728956012512473e-74,1.5543122344752192e-15
0.12,2.0,c270fb91ae7ce470,0.23,1.809670918090063e-10,0.9999999998190358,120.34426399074266,115,171,233,6.218124872326557e-86,2.886579864025407e-15
0.12,2.0,c270fb91ae7ce470,0.24,3.4440717008536517e-11,0.9999999999655572,111.12709218706236,106,158,212,2.5266187379299166e-98,2.1094237467877974e-15
0.12,2.0,c270fb91ae7ce470,0.25,6.61426824659909e-12,0.999999999993384,103.22760257991939,98,144,194,2.3903816527045384e-111,1.7763568394002505e-15
0.12,2.0,c270fb91ae7ce470,0.26,1.277956653402657e-12,0.999999999998723,96.3834327327681,93,134,179,5.513033951561155e-125,8.881784197001252e-16
0.12,2.0,c270fb91ae7ce470,0.27,2.4776683754093474e-13,0.9999999999997511,90.39660750698238,87,125,167,3.220275288384572e-139,1.1102230246251565e-15
0.12,2.0,c270fb91ae7ce470,0.28,4.809351225043801e-14,0.9999999999999509,85.11483001950606,83,117,155,4.9159656340933135e-154,9.992007221626409e-16
0.12,2.0,c270fb91ae7ce470,0.29,9.327995819530357e-15,0.9999999999999865,80.41917688349643,78,111,144,2.0117178421098415e-169,4.218847493575595e-15
0.12,2.0,c270fb91ae7ce470,0.3,1.804560788471724e-15,0.9999999999999938,76.21570146146713,74,104,135,2.2515058135672865e-185,4.440892098500626e-15
0.12,2.0,c270fb91ae7ce470,0.31,3.476218633445812e-16,0.9999999999999936,72.42947794252899,70,98,128,6.997476198757112e-202,6.106226635438361e-15
0.12,2.0,c270fb91ae7ce470,0.32,6.65719581627762e-17,0.999999999999995,69.00022907493468,67,94,122,6.105029495429744e-219,4.884981308350689e-15
0.12,2.0,c270fb91ae7ce470,0.33,1.2654114870772455e-17,0.9999999999999963,65.8790353229115,64,88,115,1.5055204857660814e-236,3.6637359812630166e-15
0.12,2.0,c270fb91ae7ce470,0.34,2.3836373536087988e-18,0.9999999999999967,63.025822618216964,61,85,108,1.0526915104901916e-254,3.3306690738754696e-15
0.12,2.0,c270fb91ae7ce470,0.35000000000000003,4.442527589908349e-19,0.9999999999999969,60.407434684742576,59,80,104,2.0863531408914635e-273,3.1086244689504383e-15
