p1,kappa,plan_hash,n,k_accept_max,k_reject_min,terminal
0.12,1.0,8151ae3d945546ac,526,32,82,False
0.12,1.0,8151ae3d945546ac,527,32,82,False
0.12,1.0,8151ae3d945546ac,528,32,82,False
0.12,1.0,8151ae3d945546ac,529,32,82,False
0.12,1.0,8151ae3d945546ac,530,32,83,False
0.12,1.0,8151ae3d945546ac,531,32,83,False
0.12,1.0,8151ae3d945546ac,532,32,83,False
0.12,1.0,8151ae3d945546ac,533,32,83,False
0.12,1.0,8151ae3d945546ac,534,32,83,False
0.12,1.0,8151ae3d945546ac,535,33,83,False
0.12,1.0,8151ae3d945546ac,536,33,83,False
0.12,1.0,8151ae3d945546ac,537,33,83,False
0.12,1.0,8151ae3d945546ac,538,33,83,False
0.12,1.0,8151ae3d945546ac,539,33,84,False
0.12,1.0,8151ae3d945546ac,540,33,84,False
0.12,1.0,8151ae3d945546ac,541,33,84,False
0.12,1.0,8151ae3d945546ac,542,33,84,False
0.12,1.0,8151ae3d945546ac,543,33,84,False
0.12,1.0,8151ae3d945546ac,544,34,84,False
0.12,1.0,8151ae3d945546ac,545,34,84,False
0.12,1.0,8151ae3d945546ac,546,34,84,False
0.12,1.0,8151ae3d945546ac,547,34,84,False
0.12,1.0,8151ae3d945546ac,548,34,85,False
0.12,1.0,8151ae3d945546ac,549,34,85,False
0.12,1.0,8151ae3d945546ac,550,34,85,False
0.12,1.0,8151ae3d945546ac,551,34,85,False
0.12,1.0,8151ae3d945546ac,552,34,85,False
0.12,1.0,8151ae3d945546ac,553,35,85,False
0.12,1.0,8151ae3d945546ac,554,35,85,False
0.12,1.0,8151ae3d945546ac,555,35,85,False
0.12,1.0,8151ae3d945546ac,556,35,85,False
0.12,1.0,8151ae3d945546ac,557,35,86,False
0.12,1.0,8151ae3d945546ac,558,35,86,False
0.12,1.0,8151ae3d945546ac,559,35,86,False
0.12,1.0,8151ae3d945546ac,560,35,86,False
0.12,1.0,8151ae3d945546ac,561,35,86,False
0.12,1.0,8151ae3d945546ac,562,36,86,False
0.12,1.0,8151ae3d945546ac,563,36,86,False
0.12,1.0,8151ae3d945546ac,564,36,86,False
0.12,1.0,8151ae3d945546ac,565,36,86,False
0.12,1.0,8151ae3d945546ac,566,36,86,False
0.12,1.0,8151ae3d945546ac,567,36,87,False
0.12,1.0,8151ae3d945546ac,568,36,87,False
0.12,1.0,8151ae3d945546ac,569,36,87,False
0.12,1.0,8151ae3d945546ac,570,36,87,False
0.12,1.0,8151ae3d945546ac,571,37,87,False
0.12,1.0,8151ae3d945546ac,572,37,87,False
0.12,1.0,8151ae3d945546ac,573,37,87,False
0.12,1.0,8151ae3d945546ac,574,37,87,False
0.12,1.0,8151ae3d945546ac,575,37,87,False
0.12,1.0,8151ae3d945546ac,576,37,88,False
0.12,1.0,8151ae3d945546ac,577,37,88,False
0.12,1.0,8151ae3d945546ac,578,37,88,False
0.12,1.0,8151ae3d945546ac,579,37,88,False
0.12,1.0,8151ae3d945546ac,580,38,88,False
0.12,1.0,8151ae3d945546ac,581,38,88,False
0.12,1.0,8151ae3d945546ac,582,38,88,False
0.12,1.0,8151ae3d945546ac,583,38,88,False
0.12,1.0,8151ae3d945546ac,584,38,88,False
0.12,1.0,8151ae3d945546ac,585,38,89,False
0.12,1.0,8151ae3d945546ac,586,38,89,False
0.12,1.0,8151ae3d945546ac,587,38,89,False
0.12,1.0,8151ae3d945546ac,588,38,89,False
0.12,1.0,8151ae3d945546ac,589,38,89,False
0.12,1.0,8151ae3d945546ac,590,39,89,False
0.12,1.0,8151ae3d945546ac,591,39,89,False
0.12,1.0,8151ae3d945546ac,592,39,89,False
0.12,1.0,8151ae3d945546ac,593,39,89,False
0.12,1.0,8151ae3d945546ac,594,39,90,False
0.12,1.0,8151ae3d945546ac,595,39,90,False
0.12,1.0,8151ae3d945546ac,596,39,90,False
0.12,1.0,8151ae3d945546ac,597,39,90,False
0.12,1.0,8151ae3d945546ac,598,39,90,False
0.12,1.0,8151ae3d945546ac,599,40,90,False
0.12,1.0,8151ae3d945546ac,600,40,90,False
0.12,1.0,8151ae3d945546ac,601,40,90,False
0.12,1.0,8151ae3d945546ac,602,40,90,False
0.12,1.0,8151ae3d945546ac,603,40,91,False
0.12,1.0,8151ae3d945546ac,604,40,91,False
0.12,1.0,8151ae3d945546ac,605,40,91,False
0.12,1.0,8151ae3d945546ac,606,40,91,False
0.12,1.0,8151ae3d945546ac,607,40,91,False
0.12,1.0,8151ae3d945546ac,608,41,91,False
0.12,1.0,8151ae3d945546ac,609,41,91,False
0.12,1.0,8151ae3d945546ac,610,41,91,False
0.12,1.0,8151ae3d945546ac,611,41,91,False
0.12,1.0,8151ae3d945546ac,612,41,92,False
0.12,1.0,8151ae3d945546ac,613,41,92,False
0.12,1.0,8151ae3d945546ac,614,41,92,False
0.12,1.0,8151ae3d945546ac,615,41,92,False
0.12,1.0,8151ae3d945546ac,616,41,92,False
0.12,1.0,8151ae3d945546ac,617,42,92,False
0.12,1.0,8151ae3d945546ac,618,42,92,False
0.12,1.0,8151ae3d945546ac,619,42,92,False
0.12,1.0,8151ae3d945546ac,620,42,92,False
0.12,1.0,8151ae3d945546ac,621,42,93,False
0.12,1.0,8151ae3d945546ac,622,42,93,False
0.12,1.0,8151ae3d945546ac,623,42,93,False
0.12,1.0,8151ae3d945546ac,624,42,93,False
0.12,1.0,8151ae3d945546ac,625,42,93,False
0.12,1.0,8151ae3d945546ac,626,43,93,False
0.12,1.0,8151ae3d945546ac,627,43,93,False
0.12,1.0,8151ae3d945546ac,628,43,93,False
0.12,1.0,8151ae3d945546ac,629,43,93,False
0.12,1.0,8151ae3d945546ac,630,43,94,False
0.12,1.0,8151ae3d945546ac,631,43,94,False
0.12,1.0,8151ae3d945546ac,632,43,94,False
0.12,1.0,8151ae3d945546ac,633,43,94,False
0.12,1.0,8151ae3d945546ac,634,43,94,False
0.12,1.0,8151ae3d945546ac,635,44,94,False
0.12,1.0,8151ae3d945546ac,636,44,94,False
0.12,1.0,8151ae3d945546ac,637,44,94,False
0.12,1.0,8151ae3d945546ac,638,44,94,False
0.12,1.0,8151ae3d945546ac,639,44,94,False
0.12,1.0,8151ae3d945546ac,640,44,95,False
0.12,1.0,8151ae3d945546ac,641,44,95,False
0.12,1.0,8151ae3d945546ac,642,44,95,False
0.12,1.0,8151ae3d945546ac,643,44,95,False
0.12,1.0,8151ae3d945546ac,644,45,95,False
0.12,1.0,8151ae3d945546ac,645,45,95,False
0.12,1.0,8151ae3d945546ac,646,45,95,False
0.12,1.0,8151ae3d945546ac,647,45,95,False
0.12,1.0,8151ae3d945546ac,648,45,95,False
0.12,1.0,8151ae3d945546ac,649,45,96,False
0.12,1.0,8151ae3d945546ac,650,45,96,False
0.12,1.0,8151ae3d945546ac,651,45,96,False
0.12,1.0,8151ae3d945546ac,652,45,96,False
0.12,1.0,8151ae3d945546ac,653,46,96,False
0.12,1.0,8151ae3d945546ac,654,46,96,False
0.12,1.0,8151ae3d945546ac,655,46,96,False
0.12,1.0,8151ae3d945546ac,656,46,96,False
0.12,1.0,8151ae3d945546ac,657,46,96,False
0.12,1.0,8151ae3d945546ac,658,46,97,False
0.12,1.0,8151ae3d945546ac,659,46,97,False
0.12,1.0,8151ae3d945546ac,660,46,97,False
0.12,1.0,8151ae3d945546ac,661,46,97,False
0.12,1.0,8151ae3d945546ac,662,47,97,False
0.12,1.0,8151ae3d945546ac,663,47,97,False
0.12,1.0,8151ae3d945546ac,664,47,97,False
0.12,1.0,8151ae3d945546ac,665,47,97,False
0.12,1.0,8151ae3d945546ac,666,47,97,False
0.12,1.0,8151ae3d945546ac,667,47,98,False
0.12,1.0,8151ae3d945546ac,668,47,98,False
0.12,1.0,8151ae3d945546ac,669,47,98,False
0.12,1.0,8151ae3d945546ac,670,47,98,False
0.12,1.0,8151ae3d945546ac,671,47,98,False
0.12,1.0,8151ae3d945546ac,672,48,98,False
0.12,1.0,8151ae3d945546ac,673,48,98,False
0.12,1.0,8151ae3d945546ac,674,48,98,False
0.12,1.0,8151ae3d945546ac,675,48,98,False
0.12,1.0,8151ae3d945546ac,676,48,99,False
0.12,1.0,8151ae3d945546ac,677,48,99,False
0.12,1.0,8151ae3d945546ac,678,48,99,False
0.12,1.0,8151ae3d945546ac,679,48,99,False
0.12,1.0,8151ae3d945546ac,680,48,99,False
0.12,1.0,8151ae3d945546ac,681,49,99,False
0.12,1.0,8151ae3d945546ac,682,49,99,False
0.12,1.0,8151ae3d945546ac,683,49,99,False
0.12,1.0,8151ae3d945546ac,684,49,99,False
0.12,1.0,8151ae3d945546ac,685,49,100,False
0.12,1.0,8151ae3d945546ac,686,49,100,False
0.12,1.0,8151ae3d945546ac,687,49,100,False
0.12,1.0,8151ae3d945546ac,688,49,100,False
0.12,1.0,8151ae3d945546ac,689,49,100,False
0.12,1.0,8151ae3d945546ac,690,50,100,False
0.12,1.0,8151ae3d945546ac,691,50,100,False
0.12,1.0,8151ae3d945546ac,692,50,100,False
0.12,1.0,8151ae3d945546ac,693,50,100,False
0.12,1.0,8151ae3d945546ac,694,50,101,False
0.12,1.0,8151ae3d945546ac,695,50,101,False
0.12,1.0,8151ae3d945546ac,696,50,101,False
0.12,1.0,8151ae3d945546ac,697,50,101,False
0.12,1.0,8151ae3d945546ac,698,50,101,False
0.12,1.0,8151ae3d945546ac,699,51,101,False
0.12,1.0,8151ae3d945546ac,700,51,101,False
0.12,1.0,8151ae3d945546ac,701,51,101,False
0.12,1.0,8151ae3d945546ac,702,51,101,False
0.12,1.0,8151ae3d945546ac,703,51,102,False
0.12,1.0,8151ae3d945546ac,704,51,102,False
0.12,1.0,8151ae3d945546ac,705,51,102,False
0.12,1.0,8151ae3d945546ac,706,51,102,False
0.12,1.0,8151ae3d945546ac,707,51,102,False
0.12,1.0,8151ae3d945546ac,708,52,102,False
0.12,1.0,8151ae3d945546ac,709,52,102,False
0.12,1.0,8151ae3d945546ac,710,52,102,False
0.12,1.0,8151ae3d945546ac,711,52,102,False
0.12,1.0,8151ae3d945546ac,712,52,103,False
0.12,1.0,8151ae3d945546ac,713,52,103,False
0.12,1.0,8151ae3d945546ac,714,52,103,False
0.12,1.0,8151ae3d945546ac,715,52,103,False
0.12,1.0,8151ae3d945546ac,716,52,103,False
0.12,1.0,8151ae3d945546ac,717,53,103,False
0.12,1.0,8151ae3d945546ac,718,53,103,False
0.12,1.0,8151ae3d945546ac,719,53,103,False
0.12,1.0,8151ae3d945546ac,720,53,103,False
0.12,1.0,8151ae3d945546ac,721,53,103,False
0.12,1.0,8151ae3d945546ac,722,53,104,False
0.12,1.0,8151ae3d945546ac,723,53,104,False
0.12,1.0,8151ae3d945546ac,724,53,104,False
0.12,1.0,8151ae3d945546ac,725,53,104,False
0.12,1.0,8151ae3d945546ac,726,54,104,False
0.12,1.0,8151ae3d945546ac,727,54,104,False
0.12,1.0,8151ae3d945546ac,728,54,104,False
0.12,1.0,8151ae3d945546ac,729,54,104,False
0.12,1.0,8151ae3d945546ac,730,54,104,False
0.12,1.0,8151ae3d945546ac,731,54,105,False
0.12,1.0,8151ae3d945546ac,732,54,105,False
0.12,1.0,8151ae3d945546ac,733,54,105,False
0.12,1.0,8151ae3d945546ac,734,54,105,False
0.12,1.0,8151ae3d945546ac,735,55,105,False
0.12,1.0,8151ae3d945546ac,736,55,105,False
0.12,1.0,8151ae3d945546ac,737,55,105,False
0.12,1.0,8151ae3d945546ac,738,55,105,False
0.12,1.0,8151ae3d945546ac,739,55,105,False
0.12,1.0,8151ae3d945546ac,740,55,106,False
0.12,1.0,8151ae3d945546ac,741,55,106,False
0.12,1.0,8151ae3d945546ac,742,55,106,False
0.12,1.0,8151ae3d945546ac,743,55,106,False
0.12,1.0,8151ae3d945546ac,744,56,106,False
0.12,1.0,8151ae3d945546ac,745,56,106,False
0.12,1.0,8151ae3d945546ac,746,56,106,False
0.12,1.0,8151ae3d945546ac,747,56,106,False
0.12,1.0,8151ae3d945546ac,748,56,106,False
0.12,1.0,8151ae3d945546ac,749,56,107,False
0.12,1.0,8151ae3d945546ac,750,56,107,False
0.12,1.0,8151ae3d945546ac,751,56,107,False
0.12,1.0,8151ae3d945546ac,752,56,107,False
0.12,1.0,8151ae3d945546ac,753,56,107,False
0.12,1.0,8151ae3d945546ac,754,57,107,False
0.12,1.0,8151ae3d945546ac,755,57,107,False
0.12,1.0,8151ae3d945546ac,756,57,107,False
0.12,1.0,8151ae3d945546ac,757,57,107,False
0.12,1.0,8151ae3d945546ac,758,57,108,False
0.12,1.0,8151ae3d945546ac,759,57,108,False
0.12,1.0,8151ae3d945546ac,760,57,108,False
0.12,1.0,8151ae3d945546ac,761,57,108,False
0.12,1.0,8151ae3d945546ac,762,57,108,False
0.12,1.0,8151ae3d945546ac,763,58,108,False
0.12,1.0,8151ae3d945546ac,764,58,108,False
0.12,1.0,8151ae3d945546ac,765,58,108,False
0.12,1.0,8151ae3d945546ac,766,58,108,False
0.12,1.0,8151ae3d945546ac,767,58,109,False
0.12,1.0,8151ae3d945546ac,768,58,109,False
0.12,1.0,8151ae3d945546ac,769,58,109,False
0.12,1.0,8151ae3d945546ac,770,58,109,False
0.12,1.0,8151ae3d945546ac,771,58,109,False
0.12,1.0,8151ae3d945546ac,772,59,109,False
0.12,1.0,8151ae3d945546ac,773,59,109,False
0.12,1.0,8151ae3d945546ac,774,59,109,False
0.12,1.0,8151ae3d945546ac,775,59,109,False
0.12,1.0,8151ae3d945546ac,776,59,110,False
0.12,1.0,8151ae3d945546ac,777,59,110,False
0.12,1.0,8151ae3d945546ac,778,59,110,False
0.12,1.0,8151ae3d945546ac,779,59,110,False
0.12,1.0,8151ae3d945546ac,780,59,110,False
0.12,1.0,8151ae3d945546ac,781,60,110,False
0.12,1.0,8151ae3d945546ac,782,60,110,False
0.12,1.0,8151ae3d945546ac,783,60,110,False
0.12,1.0,8151ae3d945546ac,784,60,110,False
0.12,1.0,8151ae3d945546ac,785,60,111,False
0.12,1.0,8151ae3d945546ac,786,60,111,False
0.12,1.0,8151ae3d945546ac,787,60,111,False
0.12,1.0,8151ae3d945546ac,788,60,111,False
0.12,1.0,8151ae3d945546ac,789,60,111,False
0.12,1.0,8151ae3d945546ac,790,61,111,False
0.12,1.0,8151ae3d945546ac,791,61,111,False
0.12,1.0,8151ae3d945546ac,792,61,111,False
0.12,1.0,8151ae3d945546ac,793,61,111,False
0.12,1.0,8151ae3d945546ac,794,61,112,False
0.12,1.0,8151ae3d945546ac,795,61,112,False
0.12,1.0,8151ae3d945546ac,796,61,112,False
0.12,1.0,8151ae3d945546ac,797,61,112,False
0.12,1.0,8151ae3d945546ac,798,61,112,False
0.12,1.0,8151ae3d945546ac,799,62,112,False
0.12,1.0,8151ae3d945546ac,800,62,112,False
0.12,1.0,8151ae3d945546ac,801,62,112,False
0.12,1.0,8151ae3d945546ac,802,62,112,False
0.12,1.0,8151ae3d945546ac,803,62,112,False
0.12,1.0,8151ae3d945546ac,804,62,113,False
0.12,1.0,8151ae3d945546ac,805,62,113,False
0.12,1.0,8151ae3d945546ac,806,62,113,False
0.12,1.0,8151ae3d945546ac,807,62,113,False
0.12,1.0,8151ae3d945546ac,808,63,113,False
0.12,1.0,8151ae3d945546ac,809,63,113,False
0.12,1.0,8151ae3d945546ac,810,63,113,False
0.12,1.0,8151ae3d945546ac,811,63,113,False
0.12,1.0,8151ae3d945546ac,812,63,113,False
0.12,1.0,8151ae3d945546ac,813,63,114,False
0.12,1.0,8151ae3d945546ac,814,63,114,False
0.12,1.0,8151ae3d945546ac,815,63,114,False
0.12,1.0,8151ae3d945546ac,816,63,114,False
0.12,1.0,8151ae3d945546ac,817,64,114,False
0.12,1.0,8151ae3d945546ac,818,64,114,False
0.12,1.0,8151ae3d945546ac,819,64,114,False
0.12,1.0,8151ae3d945546ac,820,64,114,False
0.12,1.0,8151ae3d945546ac,821,64,114,False
0.12,1.0,8151ae3d945546ac,822,64,115,False
0.12,1.0,8151ae3d945546ac,823,64,115,False
0.12,1.0,8151ae3d945546ac,824,64,115,False
0.12,1.0,8151ae3d945546ac,825,64,115,False
0.12,1.0,8151ae3d945546ac,826,64,115,False
0.12,1.0,8151ae3d945546ac,827,65,115,False
0.12,1.0,8151ae3d945546ac,828,65,115,False
0.12,1.0,8151ae3d945546ac,829,65,115,False
0.12,1.0,8151ae3d945546ac,830,65,115,False
0.12,1.0,8151ae3d945546ac,831,65,116,False
0.12,1.0,8151ae3d945546ac,832,65,116,False
0.12,1.0,8151ae3d945546ac,833,65,116,False
0.12,1.0,8151ae3d945546ac,834,65,116,False
0.12,1.0,8151ae3d945546ac,835,65,116,False
0.12,1.0,8151ae3d945546ac,836,66,116,False
0.12,1.0,8151ae3d945546ac,837,66,116,False
0.12,1.0,8151ae3d945546ac,838,66,116,False
0.12,1.0,8151ae3d945546ac,839,66,116,False
0.12,1.0,8151ae3d945546ac,840,66,117,False
0.12,1.0,8151ae3d945546ac,841,66,117,False
0.12,1.0,8151ae3d945546ac,842,66,117,False
0.12,1.0,8151ae3d945546ac,843,66,117,False
0.12,1.0,8151ae3d945546ac,844,66,117,False
0.12,1.0,8151ae3d945546ac,845,67,117,False
0.12,1.0,8151ae3d945546ac,846,67,117,False
0.12,1.0,8151ae3d945546ac,847,67,117,False
0.12,1.0,8151ae3d945546ac,848,67,117,False
0.12,1.0,8151ae3d945546ac,849,67,118,False
0.12,1.0,8151ae3d945546ac,850,67,118,False
0.12,1.0,8151ae3d945546ac,851,67,118,False
0.12,1.0,8151ae3d945546ac,852,67,118,False
0.12,1.0,8151ae3d945546ac,853,67,118,False
0.12,1.0,8151ae3d945546ac,854,68,118,False
0.12,1.0,8151ae3d945546ac,855,68,118,False
0.12,1.0,8151ae3d945546ac,856,68,118,False
0.12,1.0,8151ae3d945546ac,857,68,118,False
0.12,1.0,8151ae3d945546ac,858,68,119,False
0.12,1.0,8151ae3d945546ac,859,68,119,False
0.12,1.0,8151ae3d945546ac,860,68,119,False
0.12,1.0,8151ae3d945546ac,861,68,119,False
0.12,1.0,8151ae3d945546ac,862,68,119,False
0.12,1.0,8151ae3d945546ac,863,69,119,False
0.12,1.0,8151ae3d945546ac,864,69,119,False
0.12,1.0,8151ae3d945546ac,865,69,119,False
0.12,1.0,8151ae3d945546ac,866,69,119,False
0.12,1.0,8151ae3d945546ac,867,69,120,False
0.12,1.0,8151ae3d945546ac,868,69,120,False
0.12,1.0,8151ae3d945546ac,869,69,120,False
0.12,1.0,8151ae3d945546ac,870,69,120,False
0.12,1.0,8151ae3d945546ac,871,69,120,False
0.12,1.0,8151ae3d945546ac,872,70,120,False
0.12,1.0,8151ae3d945546ac,873,70,120,False
0.12,1.0,8151ae3d945546ac,874,70,120,False
0.12,1.0,8151ae3d945546ac,875,70,120,False
0.12,1.0,8151ae3d945546ac,876,70,121,False
0.12,1.0,8151ae3d945546ac,877,70,121,False
0.12,1.0,8151ae3d945546ac,878,70,121,False
0.12,1.0,8151ae3d945546ac,879,70,121,False
0.12,1.0,8151ae3d945546ac,880,70,121,False
0.12,1.0,8151ae3d945546ac,881,71,121,False
0.12,1.0,8151ae3d945546ac,882,71,121,False
0.12,1.0,8151ae3d945546ac,883,71,121,False
0.12,1.0,8151ae3d945546ac,884,71,121,False
0.12,1.0,8151ae3d945546ac,885,71,121,False
0.12,1.0,8151ae3d945546ac,886,71,122,False
0.12,1.0,8151ae3d945546ac,887,71,122,False
0.12,1.0,8151ae3d945546ac,888,71,122,False
0.12,1.0,8151ae3d945546ac,889,71,122,False
0.12,1.0,8151ae3d945546ac,890,72,122,False
0.12,1.0,8151ae3d945546ac,891,72,122,False
0.12,1.0,8151ae3d945546ac,892,72,122,False
0.12,1.0,8151ae3d945546ac,893,72,122,False
0.12,1.0,8151ae3d945546ac,894,72,122,False
0.12,1.0,8151ae3d945546ac,895,72,123,False
0.12,1.0,8151ae3d945546ac,896,72,123,False
0.12,1.0,8151ae3d945546ac,897,72,123,False
0.12,1.0,8151ae3d945546ac,898,72,123,False
0.12,1.0,8151ae3d945546ac,899,73,123,False
0.12,1.0,8151ae3d945546ac,900,73,123,False
0.12,1.0,8151ae3d945546ac,901,73,123,False
0.12,1.0,8151ae3d945546ac,902,73,123,False
0.12,1.0,8151ae3d945546ac,903,73,123,False
0.12,1.0,8151ae3d945546ac,904,73,124,False
0.12,1.0,8151ae3d945546ac,905,73,124,False
0.12,1.0,8151ae3d945546ac,906,73,124,False
0.12,1.0,8151ae3d945546ac,907,73,124,False
0.12,1.0,8151ae3d945546ac,908,73,124,False
0.12,1.0,8151ae3d945546ac,909,74,124,False
0.12,1.0,8151ae3d945546ac,910,74,124,False
0.12,1.0,8151ae3d945546ac,911,74,124,False
0.12,1.0,8151ae3d945546ac,912,74,124,False
0.12,1.0,8151ae3d945546ac,913,74,125,False
0.12,1.0,8151ae3d945546ac,914,74,125,False
0.12,1.0,8151ae3d945546ac,915,74,125,False
0.12,1.0,8151ae3d945546ac,916,74,125,False
0.12,1.0,8151ae3d945546ac,917,74,125,False
0.12,1.0,8151ae3d945546ac,918,75,125,False
0.12,1.0,8151ae3d945546ac,919,75,125,False
0.12,1.0,8151ae3d945546ac,920,75,125,False
0.12,1.0,8151ae3d945546ac,921,75,125,False
0.12,1.0,8151ae3d945546ac,922,75,126,False
0.12,1.0,8151ae3d945546ac,923,75,126,False
0.12,1.0,8151ae3d945546ac,924,75,126,False
0.12,1.0,8151ae3d945546ac,925,75,126,False
0.12,1.0,8151ae3d945546ac,926,75,126,False
0.12,1.0,8151ae3d945546ac,927,76,126,False
0.12,1.0,8151ae3d945546ac,928,76,126,False
0.12,1.0,8151ae3d945546ac,929,76,126,False
0.12,1.0,8151ae3d945546ac,930,76,126,False
0.12,1.0,8151ae3d945546ac,931,76,127,False
0.12,1.0,8151ae3d945546ac,932,76,127,False
0.12,1.0,8151ae3d945546ac,933,76,127,False
0.12,1.0,8151ae3d945546ac,934,76,127,False
0.12,1.0,8151ae3d945546ac,935,76,127,False
0.12,1.0,8151ae3d945546ac,936,77,127,False
0.12,1.0,8151ae3d945546ac,937,77,127,False
0.12,1.0,8151ae3d945546ac,938,77,127,False
0.12,1.0,8151ae3d945546ac,939,77,127,False
0.12,1.0,8151ae3d945546ac,940,77,128,False
0.12,1.0,8151ae3d945546ac,941,77,128,False
0.12,1.0,8151ae3d945546ac,942,77,128,False
0.12,1.0,8151ae3d945546ac,943,77,128,False
0.12,1.0,8151ae3d945546ac,944,77,128,False
0.12,1.0,8151ae3d945546ac,945,78,128,False
0.12,1.0,8151ae3d945546ac,946,78,128,False
0.12,1.0,8151ae3d945546ac,947,78,128,False
0.12,1.0,8151ae3d945546ac,948,78,128,False
0.12,1.0,8151ae3d945546ac,949,78,129,False
0.12,1.0,8151ae3d945546ac,950,78,129,False
0.12,1.0,8151ae3d945546ac,951,78,129,False
0.12,1.0,8151ae3d945546ac,952,78,129,False
0.12,1.0,8151ae3d945546ac,953,78,129,False
0.12,1.0,8151ae3d945546ac,954,79,129,False
0.12,1.0,8151ae3d945546ac,955,79,129,False
0.12,1.0,8151ae3d945546ac,956,79,129,False
0.12,1.0,8151ae3d945546ac,957,79,129,False
0.12,1.0,8151ae3d945546ac,958,79,130,False
0.12,1.0,8151ae3d945546ac,959,79,130,False
0.12,1.0,8151ae3d945546ac,960,79,130,False
0.12,1.0,8151ae3d945546ac,961,79,130,False
0.12,1.0,8151ae3d945546ac,962,79,130,False
0.12,1.0,8151ae3d945546ac,963,80,130,False
0.12,1.0,8151ae3d945546ac,964,80,130,False
0.12,1.0,8151ae3d945546ac,965,80,130,False
0.12,1.0,8151ae3d945546ac,966,80,130,False
0.12,1.0,8151ae3d945546ac,967,80,130,False
0.12,1.0,8151ae3d945546ac,968,80,131,False
0.12,1.0,8151ae3d945546ac,969,80,131,False
0.12,1.0,8151ae3d945546ac,970,80,131,False
0.12,1.0,8151ae3d945546ac,971,80,131,False
0.12,1.0,8151ae3d945546ac,972,81,131,False
0.12,1.0,8151ae3d945546ac,973,81,131,False
0.12,1.0,8151ae3d945546ac,974,81,131,False
0.12,1.0,8151ae3d945546ac,975,81,131,False
0.12,1.0,8151ae3d945546ac,976,81,131,False
0.12,1.0,8151ae3d945546ac,977,81,132,False
0.12,1.0,8151ae3d945546ac,978,81,132,False
0.12,1.0,8151ae3d945546ac,979,81,132,False
0.12,1.0,8151ae3d945546ac,980,81,132,False
0.12,1.0,8151ae3d945546ac,981,82,132,False
0.12,1.0,8151ae3d945546ac,982,82,132,False
0.12,1.0,8151ae3d945546ac,983,82,132,False
0.12,1.0,8151ae3d945546ac,984,82,132,False
0.12,1.0,8151ae3d945546ac,985,82,132,False
0.12,1.0,8151ae3d945546ac,986,82,133,False
0.12,1.0,8151ae3d945546ac,987,82,133,False
0.12,1.0,8151ae3d945546ac,988,82,133,False
0.12,1.0,8151ae3d945546ac,989,82,133,False
0.12,1.0,8151ae3d945546ac,990,82,133,False
0.12,1.0,8151ae3d945546ac,991,83,133,False
0.12,1.0,8151ae3d945546ac,992,83,133,False
0.12,1.0,8151ae3d945546ac,993,83,133,False
0.12,1.0,8151ae3d945546ac,994,83,133,False
0.12,1.0,8151ae3d945546ac,995,83,134,False
0.12,1.0,8151ae3d945546ac,996,83,134,False
0.12,1.0,8151ae3d945546ac,997,83,134,False
0.12,1.0,8151ae3d945546ac,998,83,134,False
0.12,1.0,8151ae3d945546ac,999,83,134,False
0.12,1.0,8151ae3d945546ac,1000,84,134,False
0.12,1.0,8151ae3d945546ac,1001,84,134,False
0.12,1.0,8151ae3d945546ac,1002,84,134,False
0.12,1.0,8151ae3d945546ac,1003,84,134,False
0.12,1.0,8151ae3d945546ac,1004,84,135,False
0.12,1.0,8151ae3d945546ac,1005,84,135,False
0.12,1.0,8151ae3d945546ac,1006,84,135,False
0.12,1.0,8151ae3d945546ac,1007,84,135,False
0.12,1.0,8151ae3d945546ac,1008,84,135,False
0.12,1.0,8151ae3d945546ac,1009,85,135,False
0.12,1.0,8151ae3d945546ac,1010,85,135,False
0.12,1.0,8151ae3d945546ac,1011,85,135,False
0.12,1.0,8151ae3d945546ac,1012,85,135,False
0.12,1.0,8151ae3d945546ac,1013,85,136,False
0.12,1.0,8151ae3d945546ac,1014,85,136,False
0.12,1.0,8151ae3d945546ac,1015,85,136,False
0.12,1.0,8151ae3d945546ac,1016,85,136,False
0.12,1.0,8151ae3d945546ac,1017,85,136,False
0.12,1.0,8151ae3d945546ac,1018,86,136,False
0.12,1.0,8151ae3d945546ac,1019,86,136,False
0.12,1.0,8151ae3d945546ac,1020,86,136,False
0.12,1.0,8151ae3d945546ac,1021,86,136,False
0.12,1.0,8151ae3d945546ac,1022,86,137,False
0.12,1.0,8151ae3d945546ac,1023,86,137,False
0.12,1.0,8151ae3d945546ac,1024,86,137,False
0.12,1.0,8151ae3d945546ac,1025,86,137,False
0.12,1.0,8151ae3d945546ac,1026,86,137,False
0.12,1.0,8151ae3d945546ac,1027,87,137,False
0.12,1.0,8151ae3d945546ac,1028,87,137,False
0.12,1.0,8151ae3d945546ac,1029,87,137,False
0.12,1.0,8151ae3d945546ac,1030,87,137,False
0.12,1.0,8151ae3d945546ac,1031,87,138,False
0.12,1.0,8151ae3d945546ac,1032,87,138,False
0.12,1.0,8151ae3d945546ac,1033,87,138,False
0.12,1.0,8151ae3d945546ac,1034,87,138,False
0.12,1.0,8151ae3d945546ac,1035,87,138,False
0.12,1.0,8151ae3d945546ac,1036,88,138,False
0.12,1.0,8151ae3d945546ac,1037,88,138,False
0.12,1.0,8151ae3d945546ac,1038,88,138,False
0.12,1.0,8151ae3d945546ac,1039,88,138,False
0.12,1.0,8151ae3d945546ac,1040,88,139,False
