p1,kappa,N_max,h_accept,h_reject,feasible_terminal_count
0.12,1.25,2096,-6.251291798606495,2.6403717578961645,0
0.12,1.25,2227,-6.251291798606495,2.6403717578961645,0
0.12,1.25,2620,-6.251291798606495,2.6403717578961645,0
0.12,1.25,655,-6.251291798606495,2.8903717578961645,0
0.12,1.25,1048,-6.251291798606495,2.8903717578961645,0
0.12,1.25,1441,-6.251291798606495,2.8903717578961645,0
0.12,1.25,1834,-6.251291798606495,2.8903717578961645,0
0.12,1.25,2096,-6.251291798606495,2.8903717578961645,0
0.12,1.25,2227,-6.251291798606495,2.8903717578961645,0
0.12,1.25,2620,-6.251291798606495,2.8903717578961645,1
0.12,1.25,655,-6.251291798606495,3.3903717578961645,0
0.12,1.25,1048,-6.251291798606495,3.3903717578961645,0
0.12,1.25,1441,-6.251291798606495,3.3903717578961645,0
0.12,1.25,1834,-6.251291798606495,3.3903717578961645,0
0.12,1.25,2096,-6.251291798606495,3.3903717578961645,0
0.12,1.25,2227,-6.251291798606495,3.3903717578961645,0
0.12,1.25,2620,-6.251291798606495,3.3903717578961645,6
0.12,1.25,655,-6.251291798606495,3.8903717578961645,0
0.12,1.25,1048,-6.251291798606495,3.8903717578961645,0
0.12,1.25,1441,-6.251291798606495,3.8903717578961645,0
0.12,1.25,1834,-6.251291798606495,3.8903717578961645,0
0.12,1.25,2096,-6.251291798606495,3.8903717578961645,0
0.12,1.25,2227,-6.251291798606495,3.8903717578961645,1
0.12,1.25,2620,-6.251291798606495,3.8903717578961645,6
0.12,1.25,655,-6.251291798606495,4.8903717578961645,0
0.12,1.25,1048,-6.251291798606495,4.8903717578961645,0
0.12,1.25,1441,-6.251291798606495,4.8903717578961645,0
0.12,1.25,1834,-6.251291798606495,4.8903717578961645,0
0.12,1.25,2096,-6.251291798606495,4.8903717578961645,1
0.12,1.25,2227,-6.251291798606495,4.8903717578961645,2
0.12,1.25,2620,-6.251291798606495,4.8903717578961645,5
0.12,1.25,655,-5.251291798606495,1.8903717578961645,0
0.12,1.25,1048,-5.251291798606495,1.8903717578961645,0
0.12,1.25,1441,-5.251291798606495,1.8903717578961645,0
0.12,1.25,1834,-5.251291798606495,1.8903717578961645,0
0.12,1.25,2096,-5.251291798606495,1.8903717578961645,0
0.12,1.25,2227,-5.251291798606495,1.8903717578961645,0
0.12,1.25,2620,-5.251291798606495,1.8903717578961645,0
0.12,1.25,655,-5.251291798606495,2.3903717578961645,0
0.12,1.25,1048,-5.251291798606495,2.3903717578961645,0
0.12,1.25,1441,-5.251291798606495,2.3903717578961645,0
0.12,1.25,1834,-5.251291798606495,2.3903717578961645,0
0.12,1.25,2096,-5.251291798606495,2.3903717578961645,0
0.12,1.25,2227,-5.251291798606495,2.3903717578961645,0
0.12,1.25,2620,-5.251291798606495,2.3903717578961645,0
0.12,1.25,655,-5.251291798606495,2.6403717578961645,0
0.12,1.25,1048,-5.251291798606495,2.6403717578961645,0
0.12,1.25,1441,-5.251291798606495,2.6403717578961645,0
0.12,1.25,1834,-5.251291798606495,2.6403717578961645,0
0.12,1.25,2096,-5.251291798606495,2.6403717578961645,0
0.12,1.25,2227,-5.251291798606495,2.6403717578961645,0
0.12,1.25,2620,-5.251291798606495,2.6403717578961645,0
0.12,1.25,655,-5.251291798606495,2.8903717578961645,0
0.12,1.25,1048,-5.251291798606495,2.8903717578961645,0
0.12,1.25,1441,-5.251291798606495,2.8903717578961645,0
0.12,1.25,1834,-5.251291798606495,2.8903717578961645,0
0.12,1.25,2096,-5.251291798606495,2.8903717578961645,0
0.12,1.25,2227,-5.251291798606495,2.8903717578961645,0
0.12,1.25,2620,-5.251291798606495,2.8903717578961645,1
0.12,1.25,655,-5.251291798606495,3.3903717578961645,0
0.12,1.25,1048,-5.251291798606495,3.3903717578961645,0
0.12,1.25,1441,-5.251291798606495,3.3903717578961645,0
0.12,1.25,1834,-5.251291798606495,3.3903717578961645,0
0.12,1.25,2096,-5.251291798606495,3.3903717578961645,0
0.12,1.25,2227,-5.251291798606495,3.3903717578961645,0
0.12,1.25,2620,-5.251291798606495,3.3903717578961645,5
0.12,1.25,655,-5.251291798606495,3.8903717578961645,0
0.12,1.25,1048,-5.251291798606495,3.8903717578961645,0
0.12,1.25,1441,-5.251291798606495,3.8903717578961645,0
0.12,1.25,1834,-5.251291798606495,3.8903717578961645,0
0.12,1.25,2096,-5.251291798606495,3.8903717578961645,0
0.12,1.25,2227,-5.251291798606495,3.8903717578961645,1
0.12,1.25,2620,-5.251291798606495,3.8903717578961645,6
0.12,1.25,655,-5.251291798606495,4.8903717578961645,0
0.12,1.25,1048,-5.251291798606495,4.8903717578961645,0
0.12,1.25,1441,-5.251291798606495,4.8903717578961645,0
0.12,1.25,1834,-5.251291798606495,4.8903717578961645,0
0.12,1.25,2096,-5.251291798606495,4.8903717578961645,1
0.12,1.25,2227,-5.251291798606495,4.8903717578961645,2
0.12,1.25,2620,-5.251291798606495,4.8903717578961645,5
0.12,1.25,655,-4.251291798606495,1.8903717578961645,0
0.12,1.25,1048,-4.251291798606495,1.8903717578961645,0
0.12,1.25,1441,-4.251291798606495,1.8903717578961645,0
0.12,1.25,1834,-4.251291798606495,1.8903717578961645,0
0.12,1.25,2096,-4.251291798606495,1.8903717578961645,0
0.12,1.25,2227,-4.251291798606495,1.8903717578961645,0
0.12,1.25,2620,-4.251291798606495,1.8903717578961645,0
0.12,1.25,655,-4.251291798606495,2.3903717578961645,0
0.12,1.25,1048,-4.251291798606495,2.3903717578961645,0
0.12,1.25,1441,-4.251291798606495,2.3903717578961645,0
0.12,1.25,1834,-4.251291798606495,2.3903717578961645,0
0.12,1.25,2096,-4.251291798606495,2.3903717578961645,0
0.12,1.25,2227,-4.251291798606495,2.3903717578961645,0
0.12,1.25,2620,-4.251291798606495,2.3903717578961645,0
0.12,1.25,655,-4.251291798606495,2.6403717578961645,0
0.12,1.25,1048,-4.251291798606495,2.6403717578961645,0
0.12,1.25,1441,-4.251291798606495,2.6403717578961645,0
0.12,1.25,1834,-4.251291798606495,2.6403717578961645,0
0.12,1.25,2096,-4.251291798606495,2.6403717578961645,0
0.12,1.25,2227,-4.251291798606495,2.6403717578961645,0
0.12,1.25,2620,-4.251291798606495,2.6403717578961645,0
0.12,1.25,655,-4.251291798606495,2.8903717578961645,0
0.12,1.25,1048,-4.251291798606495,2.8903717578961645,0
0.12,1.25,1441,-4.251291798606495,2.8903717578961645,0
0.12,1.25,1834,-4.251291798606495,2.8903717578961645,0
0.12,1.25,2096,-4.251291798606495,2.8903717578961645,0
0.12,1.25,2227,-4.251291798606495,2.8903717578961645,0
0.12,1.25,2620,-4.251291798606495,2.8903717578961645,1
0.12,1.25,655,-4.251291798606495,3.3903717578961645,0
0.12,1.25,1048,-4.251291798606495,3.3903717578961645,0
0.12,1.25,1441,-4.251291798606495,3.3903717578961645,0
0.12,1.25,1834,-4.251291798606495,3.3903717578961645,0
0.12,1.25,2096,-4.251291798606495,3.3903717578961645,0
0.12,1.25,2227,-4.251291798606495,3.3903717578961645,0
0.12,1.25,2620,-4.251291798606495,3.3903717578961645,5
0.12,1.25,655,-4.251291798606495,3.8903717578961645,0
0.12,1.25,1048,-4.251291798606495,3.8903717578961645,0
0.12,1.25,1441,-4.251291798606495,3.8903717578961645,0
0.12,1.25,1834,-4.251291798606495,3.8903717578961645,0
0.12,1.25,2096,-4.251291798606495,3.8903717578961645,0
0.12,1.25,2227,-4.251291798606495,3.8903717578961645,1
0.12,1.25,2620,-4.251291798606495,3.8903717578961645,6
0.12,1.25,655,-4.251291798606495,4.8903717578961645,0
0.12,1.25,1048,-4.251291798606495,4.8903717578961645,0
0.12,1.25,1441,-4.251291798606495,4.8903717578961645,0
0.12,1.25,1834,-4.251291798606495,4.8903717578961645,0
0.12,1.25,2096,-4.251291798606495,4.8903717578961645,0
0.12,1.25,2227,-4.251291798606495,4.8903717578961645,2
0.12,1.25,2620,-4.251291798606495,4.8903717578961645,6
0.12,1.25,655,-3.251291798606495,1.8903717578961645,0
0.12,1.25,1048,-3.251291798606495,1.8903717578961645,0
0.12,1.25,1441,-3.251291798606495,1.8903717578961645,0
0.12,1.25,1834,-3.251291798606495,1.8903717578961645,0
0.12,1.25,2096,-3.251291798606495,1.8903717578961645,0
0.12,1.25,2227,-3.251291798606495,1.8903717578961645,0
0.12,1.25,2620,-3.251291798606495,1.8903717578961645,0
0.12,1.25,655,-3.251291798606495,2.3903717578961645,0
0.12,1.25,1048,-3.251291798606495,2.3903717578961645,0
0.12,1.25,1441,-3.251291798606495,2.3903717578961645,0
0.12,1.25,1834,-3.251291798606495,2.3903717578961645,0
0.12,1.25,2096,-3.251291798606495,2.3903717578961645,0
0.12,1.25,2227,-3.251291798606495,2.3903717578961645,0
0.12,1.25,2620,-3.251291798606495,2.3903717578961645,0
0.12,1.25,655,-3.251291798606495,2.6403717578961645,0
0.12,1.25,1048,-3.251291798606495,2.6403717578961645,0
0.12,1.25,1441,-3.251291798606495,2.6403717578961645,0
0.12,1.25,1834,-3.251291798606495,2.6403717578961645,0
0.12,1.25,2096,-3.251291798606495,2.6403717578961645,0
0.12,1.25,2227,-3.251291798606495,2.6403717578961645,0
0.12,1.25,2620,-3.251291798606495,2.6403717578961645,0
0.12,1.25,655,-3.251291798606495,2.8903717578961645,0
0.12,1.25,1048,-3.251291798606495,2.8903717578961645,0
0.12,1.25,1441,-3.251291798606495,2.8903717578961645,0
0.12,1.25,1834,-3.251291798606495,2.8903717578961645,0
0.12,1.25,2096,-3.251291798606495,2.8903717578961645,0
0.12,1.25,2227,-3.251291798606495,2.8903717578961645,0
0.12,1.25,2620,-3.251291798606495,2.8903717578961645,1
0.12,1.25,655,-3.251291798606495,3.3903717578961645,0
0.12,1.25,1048,-3.251291798606495,3.3903717578961645,0
0.12,1.25,1441,-3.251291798606495,3.3903717578961645,0
0.12,1.25,1834,-3.251291798606495,3.3903717578961645,0
0.12,1.25,2096,-3.251291798606495,3.3903717578961645,0
0.12,1.25,2227,-3.251291798606495,3.3903717578961645,1
0.12,1.25,2620,-3.251291798606495,3.3903717578961645,4
0.12,1.25,655,-3.251291798606495,3.8903717578961645,0
0.12,1.25,1048,-3.251291798606495,3.8903717578961645,0
0.12,1.25,1441,-3.251291798606495,3.8903717578961645,0
0.12,1.25,1834,-3.251291798606495,3.8903717578961645,0
0.12,1.25,2096,-3.251291798606495,3.8903717578961645,0
0.12,1.25,2227,-3.251291798606495,3.8903717578961645,1
0.12,1.25,2620,-3.251291798606495,3.8903717578961645,5
0.12,1.25,655,-3.251291798606495,4.8903717578961645,0
0.12,1.25,1048,-3.251291798606495,4.8903717578961645,0
0.12,1.25,1441,-3.251291798606495,4.8903717578961645,0
0.12,1.25,1834,-3.251291798606495,4.8903717578961645,0
0.12,1.25,2096,-3.251291798606495,4.8903717578961645,0
0.12,1.25,2227,-3.251291798606495,4.8903717578961645,1
0.12,1.25,2620,-3.251291798606495,4.8903717578961645,5
0.12,1.25,655,-2.251291798606495,1.8903717578961645,0
0.12,1.25,1048,-2.251291798606495,1.8903717578961645,0
0.12,1.25,1441,-2.251291798606495,1.8903717578961645,0
0.12,1.25,1834,-2.251291798606495,1.8903717578961645,0
0.12,1.25,2096,-2.251291798606495,1.8903717578961645,0
0.12,1.25,2227,-2.251291798606495,1.8903717578961645,0
0.12,1.25,2620,-2.251291798606495,1.8903717578961645,0
0.12,1.25,655,-2.251291798606495,2.3903717578961645,0
0.12,1.25,1048,-2.251291798606495,2.3903717578961645,0
0.12,1.25,1441,-2.251291798606495,2.3903717578961645,0
0.12,1.25,1834,-2.251291798606495,2.3903717578961645,0
0.12,1.25,2096,-2.251291798606495,2.3903717578961645,0
0.12,1.25,2227,-2.251291798606495,2.3903717578961645,0
0.12,1.25,2620,-2.251291798606495,2.3903717578961645,0
0.12,1.25,655,-2.251291798606495,2.6403717578961645,0
0.12,1.25,1048,-2.251291798606495,2.6403717578961645,0
0.12,1.25,1441,-2.251291798606495,2.6403717578961645,0
0.12,1.25,1834,-2.251291798606495,2.6403717578961645,0
0.12,1.25,2096,-2.251291798606495,2.6403717578961645,0
0.12,1.25,2227,-2.251291798606495,2.6403717578961645,0
0.12,1.25,2620,-2.251291798606495,2.6403717578961645,0
0.12,1.25,655,-2.251291798606495,2.8903717578961645,0
0.12,1.25,1048,-2.251291798606495,2.8903717578961645,0
0.12,1.25,1441,-2.251291798606495,2.8903717578961645,0
0.12,1.25,1834,-2.251291798606495,2.8903717578961645,0
0.12,1.25,2096,-2.251291798606495,2.8903717578961645,0
0.12,1.25,2227,-2.251291798606495,2.8903717578961645,0
0.12,1.25,2620,-2.251291798606495,2.8903717578961645,0
0.12,1.25,655,-2.251291798606495,3.3903717578961645,0
0.12,1.25,1048,-2.251291798606495,3.3903717578961645,0
0.12,1.25,1441,-2.251291798606495,3.3903717578961645,0
0.12,1.25,1834,-2.251291798606495,3.3903717578961645,0
0.12,1.25,2096,-2.251291798606495,3.3903717578961645,0
0.12,1.25,2227,-2.251291798606495,3.3903717578961645,0
0.12,1.25,2620,-2.251291798606495,3.3903717578961645,0
0.12,1.25,655,-2.251291798606495,3.8903717578961645,0
0.12,1.25,1048,-2.251291798606495,3.8903717578961645,0
0.12,1.25,1441,-2.251291798606495,3.8903717578961645,0
0.12,1.25,1834,-2.251291798606495,3.8903717578961645,0
0.12,1.25,2096,-2.251291798606495,3.8903717578961645,0
0.12,1.25,2227,-2.251291798606495,3.8903717578961645,0
0.12,1.25,2620,-2.251291798606495,3.8903717578961645,0
0.12,1.25,655,-2.251291798606495,4.8903717578961645,0
0.12,1.25,1048,-2.251291798606495,4.8903717578961645,0
0.12,1.25,1441,-2.251291798606495,4.8903717578961645,0
0.12,1.25,1834,-2.251291798606495,4.8903717578961645,0
0.12,1.25,2096,-2.251291798606495,4.8903717578961645,0
0.12,1.25,2227,-2.251291798606495,4.8903717578961645,0
0.12,1.25,2620,-2.251291798606495,4.8903717578961645,0
0.12,1.25,655,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,1048,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,1441,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,1834,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,2096,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,2227,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,2620,-1.2512917986064949,1.8903717578961645,0
0.12,1.25,655,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,1048,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,1441,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,1834,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,2096,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,2227,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,2620,-1.2512917986064949,2.3903717578961645,0
0.12,1.25,655,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,1048,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,1441,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,1834,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,2096,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,2227,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,2620,-1.2512917986064949,2.6403717578961645,0
0.12,1.25,655,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,1048,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,1441,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,1834,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,2096,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,2227,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,2620,-1.2512917986064949,2.8903717578961645,0
0.12,1.25,655,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,1048,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,1441,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,1834,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,2096,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,2227,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,2620,-1.2512917986064949,3.3903717578961645,0
0.12,1.25,655,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,1048,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,1441,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,1834,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,2096,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,2227,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,2620,-1.2512917986064949,3.8903717578961645,0
0.12,1.25,655,-1.2512917986064949,4.8903717578961645,0
0.12,1.25,1048,-1.2512917986064949,4.8903717578961645,0
0.12,1.25,1441,-1.2512917986064949,4.8903717578961645,0
0.12,1.25,1834,-1.2512917986064949,4.8903717578961645,0
0.12,1.25,2096,-1.2512917986064949,4.8903717578961645,0
0.12,1.25,2227,-1.2512917986064949,4.8903717578961645,0
0.12,1.25,2620,-1.2512917986064949,4.8903717578961645,0
0.12,1.5,786,-8.251291798606495,1.8903717578961645,0
0.12,1.5,1258,-8.251291798606495,1.8903717578961645,0
0.12,1.5,1729,-8.251291798606495,1.8903717578961645,0
0.12,1.5,2096,-8.251291798606495,1.8903717578961645,0
0.12,1.5,2201,-8.251291798606495,1.8903717578961645,0
0.12,1.5,2672,-8.251291798606495,1.8903717578961645,0
0.12,1.5,3144,-8.251291798606495,1.8903717578961645,0
0.12,1.5,786,-8.251291798606495,2.3903717578961645,0
0.12,1.5,1258,-8.251291798606495,2.3903717578961645,0
0.12,1.5,1729,-8.251291798606495,2.3903717578961645,0
0.12,1.5,2096,-8.251291798606495,2.3903717578961645,0
0.12,1.5,2201,-8.251291798606495,2.3903717578961645,0
0.12,1.5,2672,-8.251291798606495,2.3903717578961645,0
0.12,1.5,3144,-8.251291798606495,2.3903717578961645,0
0.12,1.5,786,-8.251291798606495,2.6403717578961645,0
0.12,1.5,1258,-8.251291798606495,2.6403717578961645,0
0.12,1.5,1729,-8.251291798606495,2.6403717578961645,0
0.12,1.5,2096,-8.251291798606495,2.6403717578961645,0
0.12,1.5,2201,-8.251291798606495,2.6403717578961645,0
0.12,1.5,2672,-8.251291798606495,2.6403717578961645,0
0.12,1.5,3144,-8.251291798606495,2.6403717578961645,0
0.12,1.5,786,-8.251291798606495,2.8903717578961645,0
0.12,1.5,1258,-8.251291798606495,2.8903717578961645,0
0.12,1.5,1729,-8.251291798606495,2.8903717578961645,0
0.12,1.5,2096,-8.251291798606495,2.8903717578961645,0
0.12,1.5,2201,-8.251291798606495,2.8903717578961645,0
0.12,1.5,2672,-8.251291798606495,2.8903717578961645,2
0.12,1.5,3144,-8.251291798606495,2.8903717578961645,2792
0.12,1.5,786,-8.251291798606495,3.3903717578961645,0
0.12,1.5,1258,-8.251291798606495,3.3903717578961645,0
0.12,1.5,1729,-8.251291798606495,3.3903717578961645,0
0.12,1.5,2096,-8.251291798606495,3.3903717578961645,0
0.12,1.5,2201,-8.251291798606495,3.3903717578961645,0
0.12,1.5,2672,-8.251291798606495,3.3903717578961645,6
0.12,1.5,3144,-8.251291798606495,3.3903717578961645,13
0.12,1.5,786,-8.251291798606495,3.8903717578961645,0
0.12,1.5,1258,-8.251291798606495,3.8903717578961645,0
0.12,1.5,1729,-8.251291798606495,3.8903717578961645,0
0.12,1.5,2096,-8.251291798606495,3.8903717578961645,0
0.12,1.5,2201,-8.251291798606495,3.8903717578961645,1
0.12,1.5,2672,-8.251291798606495,3.8903717578961645,6
0.12,1.5,3144,-8.251291798606495,3.8903717578961645,13
0.12,1.5,786,-8.251291798606495,4.8903717578961645,0
0.12,1.5,1258,-8.251291798606495,4.8903717578961645,0
0.12,1.5,1729,-8.251291798606495,4.8903717578961645,0
0.12,1.5,2096,-8.251291798606495,4.8903717578961645,1
0.12,1.5,2201,-8.251291798606495,4.8903717578961645,1
0.12,1.5,2672,-8.251291798606495,4.8903717578961645,6
0.12,1.5,3144,-8.251291798606495,4.8903717578961645,12
0.12,1.5,786,-7.251291798606495,1.8903717578961645,0
0.12,1.5,1258,-7.251291798606495,1.8903717578961645,0
0.12,1.5,1729,-7.251291798606495,1.8903717578961645,0
0.12,1.5,2096,-7.251291798606495,1.8903717578961645,0
0.12,1.5,2201,-7.251291798606495,1.8903717578961645,0
0.12,1.5,2672,-7.251291798606495,1.8903717578961645,0
0.12,1.5,3144,-7.251291798606495,1.8903717578961645,0
0.12,1.5,786,-7.251291798606495,2.3903717578961645,0
0.12,1.5,1258,-7.251291798606495,2.3903717578961645,0
0.12,1.5,1729,-7.251291798606495,2.3903717578961645,0
0.12,1.5,2096,-7.251291798606495,2.3903717578961645,0
0.12,1.5,2201,-7.251291798606495,2.3903717578961645,0
0.12,1.5,2672,-7.251291798606495,2.3903717578961645,0
0.12,1.5,3144,-7.251291798606495,2.3903717578961645,0
0.12,1.5,786,-7.251291798606495,2.6403717578961645,0
0.12,1.5,1258,-7.251291798606495,2.6403717578961645,0
0.12,1.5,1729,-7.251291798606495,2.6403717578961645,0
0.12,1.5,2096,-7.251291798606495,2.6403717578961645,0
0.12,1.5,2201,-7.251291798606495,2.6403717578961645,0
0.12,1.5,2672,-7.251291798606495,2.6403717578961645,0
0.12,1.5,3144,-7.251291798606495,2.6403717578961645,0
0.12,1.5,786,-7.251291798606495,2.8903717578961645,0
0.12,1.5,1258,-7.251291798606495,2.8903717578961645,0
0.12,1.5,1729,-7.251291798606495,2.8903717578961645,0
0.12,1.5,2096,-7.251291798606495,2.8903717578961645,0
0.12,1.5,2201,-7.251291798606495,2.8903717578961645,0
0.12,1.5,2672,-7.251291798606495,2.8903717578961645,2
0.12,1.5,3144,-7.251291798606495,2.8903717578961645,2792
0.12,1.5,786,-7.251291798606495,3.3903717578961645,0
0.12,1.5,1258,-7.251291798606495,3.3903717578961645,0
0.12,1.5,1729,-7.251291798606495,3.3903717578961645,0
0.12,1.5,2096,-7.251291798606495,3.3903717578961645,0
0.12,1.5,2201,-7.251291798606495,3.3903717578961645,0
0.12,1.5,2672,-7.251291798606495,3.3903717578961645,6
0.12,1.5,3144,-7.251291798606495,3.3903717578961645,13
0.12,1.5,786,-7.251291798606495,3.8903717578961645,0
0.12,1.5,1258,-7.251291798606495,3.8903717578961645,0
0.12,1.5,1729,-7.251291798606495,3.8903717578961645,0
0.12,1.5,2096,-7.251291798606495,3.8903717578961645,0
0.12,1.5,2201,-7.251291798606495,3.8903717578961645,1
0.12,1.5,2672,-7.251291798606495,3.8903717578961645,6
0.12,1.5,3144,-7.251291798606495,3.8903717578961645,13
0.12,1.5,786,-7.251291798606495,4.8903717578961645,0
0.12,1.5,1258,-7.251291798606495,4.8903717578961645,0
0.12,1.5,1729,-7.251291798606495,4.8903717578961645,0
0.12,1.5,2096,-7.251291798606495,4.8903717578961645,1
0.12,1.5,2201,-7.251291798606495,4.8903717578961645,1
0.12,1.5,2672,-7.251291798606495,4.8903717578961645,6
0.12,1.5,3144,-7.251291798606495,4.8903717578961645,12
0.12,1.5,786,-6.251291798606495,1.8903717578961645,0
