t_opt,N_max,n,k_accept_max,k_reject_min
25,800,660,44,92
25,800,661,44,92
25,800,662,44,92
25,800,663,44,92
25,800,664,44,92
25,800,665,44,93
25,800,666,44,93
25,800,667,44,93
25,800,668,44,93
25,800,669,45,93
25,800,670,45,93
25,800,671,45,93
25,800,672,45,93
25,800,673,45,93
25,800,674,45,94
25,800,675,45,94
25,800,676,45,94
25,800,677,45,94
25,800,678,45,94
25,800,679,45,94
25,800,680,45,94
25,800,681,45,94
25,800,682,46,95
25,800,683,46,95
25,800,684,46,95
25,800,685,46,95
25,800,686,46,95
25,800,687,46,95
25,800,688,46,95
25,800,689,46,95
25,800,690,46,96
25,800,691,46,96
25,800,692,46,96
25,800,693,46,96
25,800,694,47,96
25,800,695,47,96
25,800,696,47,96
25,800,697,47,96
25,800,698,47,96
25,800,699,47,97
25,800,700,47,97
25,800,701,47,97
25,800,702,47,97
25,800,703,47,97
25,800,704,47,97
25,800,705,47,97
25,800,706,48,97
25,800,707,48,98
25,800,708,48,98
25,800,709,48,98
25,800,710,48,98
25,800,711,48,98
25,800,712,48,98
25,800,713,48,98
25,800,714,48,98
25,800,715,48,98
25,800,716,48,99
25,800,717,48,99
25,800,718,48,99
25,800,719,49,99
25,800,720,49,99
25,800,721,49,99
25,800,722,49,99
25,800,723,49,99
25,800,724,49,100
25,800,725,49,100
25,800,726,49,100
25,800,727,49,100
25,800,728,49,100
25,800,729,49,100
25,800,730,49,100
25,800,731,50,100
25,800,732,50,101
25,800,733,50,101
25,800,734,50,101
25,800,735,50,101
25,800,736,50,101
25,800,737,50,101
25,800,738,50,101
25,800,739,50,101
25,800,740,50,101
25,800,741,50,102
25,800,742,50,102
25,800,743,51,102
25,800,744,51,102
25,800,745,51,102
25,800,746,51,102
25,800,747,51,102
25,800,748,51,102
25,800,749,51,103
25,800,750,51,103
25,800,751,51,103
25,800,752,51,103
25,800,753,51,103
25,800,754,51,103
25,800,755,52,103
25,800,756,52,103
25,800,757,52,103
25,800,758,52,104
25,800,759,52,104
25,800,760,52,104
25,800,761,52,104
25,800,762,52,104
25,800,763,52,104
25,800,764,52,104
25,800,765,52,104
25,800,766,52,105
25,800,767,52,105
25,800,768,53,105
25,800,769,53,105
25,800,770,53,105
25,800,771,53,105
25,800,772,53,105
25,800,773,53,105
25,800,774,53,106
25,800,775,53,106
25,800,776,53,106
25,800,777,53,106
25,800,778,53,106
25,800,779,53,106
25,800,780,54,106
25,800,781,54,106
25,800,782,54,106
25,800,783,54,107
25,800,784,54,107
25,800,785,54,107
25,800,786,54,107
25,800,787,54,107
25,800,788,54,107
25,800,789,54,107
25,800,790,54,107
25,800,791,54,108
25,800,792,55,108
25,800,793,55,108
25,800,794,55,108
25,800,795,55,108
25,800,796,55,108
25,800,797,55,108
25,800,798,55,108
25,800,799,55,108
25,800,800,55,109
25,1600,1,,
25,1600,2,,
25,1600,3,,3
25,1600,4,,3
25,1600,5,,4
25,1600,6,,4
25,1600,7,,4
25,1600,8,,4
25,1600,9,,5
25,1600,10,,5
25,1600,11,,5
25,1600,12,,5
25,1600,13,,6
25,1600,14,,6
25,1600,15,,6
25,1600,16,,6
25,1600,17,,6
25,1600,18,,7
25,1600,19,,7
25,1600,20,,7
25,1600,21,,7
25,1600,22,,7
25,1600,23,,8
25,1600,24,,8
25,1600,25,,8
25,1600,26,,8
25,1600,27,0,8
25,1600,28,0,9
25,1600,29,0,9
25,1600,30,0,9
25,1600,31,0,9
25,1600,32,0,9
25,1600,33,0,10
25,1600,34,0,10
25,1600,35,0,10
25,1600,36,0,10
25,1600,37,0,10
25,1600,38,0,10
25,1600,39,0,11
25,1600,40,0,11
25,1600,41,0,11
25,1600,42,0,11
25,1600,43,0,11
25,1600,44,0,11
25,1600,45,0,12
25,1600,46,0,12
25,1600,47,0,12
25,1600,48,0,12
25,1600,49,0,12
25,1600,50,0,12
25,1600,51,0,13
25,1600,52,0,13
25,1600,53,0,13
25,1600,54,0,13
25,1600,55,0,13
25,1600,56,1,13
25,1600,57,1,14
25,1600,58,1,14
25,1600,59,1,14
25,1600,60,1,14
25,1600,61,1,14
25,1600,62,1,14
25,1600,63,1,15
25,1600,64,1,15
25,1600,65,1,15
25,1600,66,1,15
25,1600,67,1,15
25,1600,68,1,15
25,1600,69,1,15
25,1600,70,1,16
25,1600,71,1,16
25,1600,72,1,16
25,1600,73,1,16
25,1600,74,1,16
25,1600,75,1,16
25,1600,76,1,17
25,1600,77,2,17
25,1600,78,2,17
25,1600,79,2,17
25,1600,80,2,17
25,1600,81,2,17
25,1600,82,2,17
25,1600,83,2,18
25,1600,84,2,18
25,1600,85,2,18
25,1600,86,2,18
25,1600,87,2,18
25,1600,88,2,18
25,1600,89,2,19
25,1600,90,2,19
25,1600,91,2,19
25,1600,92,2,19
25,1600,93,2,19
25,1600,94,2,19
25,1600,95,2,19
25,1600,96,3,20
25,1600,97,3,20
25,1600,98,3,20
25,1600,99,3,20
25,1600,100,3,20
25,1600,101,3,20
25,1600,102,3,20
25,1600,103,3,21
25,1600,104,3,21
25,1600,105,3,21
25,1600,106,3,21
25,1600,107,3,21
25,1600,108,3,21
25,1600,109,3,22
25,1600,110,3,22
25,1600,111,3,22
25,1600,112,3,22
25,1600,113,3,22
25,1600,114,4,22
25,1600,115,4,22
25,1600,116,4,23
25,1600,117,4,23
25,1600,118,4,23
25,1600,119,4,23
25,1600,120,4,23
25,1600,121,4,23
25,1600,122,4,23
25,1600,123,4,24
25,1600,124,4,24
25,1600,125,4,24
25,1600,126,4,24
25,1600,127,4,24
25,1600,128,4,24
25,1600,129,4,24
25,1600,130,4,25
25,1600,131,5,25
25,1600,132,5,25
25,1600,133,5,25
25,1600,134,5,25
25,1600,135,5,25
25,1600,136,5,25
25,1600,137,5,26
25,1600,138,5,26
25,1600,139,5,26
25,1600,140,5,26
25,1600,141,5,26
25,1600,142,5,26
25,1600,143,5,26
25,1600,144,5,27
25,1600,145,5,27
25,1600,146,5,27
25,1600,147,6,27
25,1600,148,6,27
25,1600,149,6,27
25,1600,150,6,27
25,1600,151,6,28
25,1600,152,6,28
25,1600,153,6,28
25,1600,154,6,28
25,1600,155,6,28
25,1600,156,6,28
25,1600,157,6,28
25,1600,158,6,28
25,1600,159,6,29
25,1600,160,6,29
25,1600,161,6,29
25,1600,162,6,29
25,1600,163,7,29
25,1600,164,7,29
25,1600,165,7,29
25,1600,166,7,30
25,1600,167,7,30
25,1600,168,7,30
25,1600,169,7,30
25,1600,170,7,30
25,1600,171,7,30
25,1600,172,7,30
25,1600,173,7,31
25,1600,174,7,31
25,1600,175,7,31
25,1600,176,7,31
25,1600,177,7,31
25,1600,178,8,31
25,1600,179,8,31
25,1600,180,8,32
25,1600,181,8,32
25,1600,182,8,32
25,1600,183,8,32
25,1600,184,8,32
25,1600,185,8,32
25,1600,186,8,32
25,1600,187,8,32
25,1600,188,8,33
25,1600,189,8,33
25,1600,190,8,33
25,1600,191,8,33
25,1600,192,8,33
25,1600,193,8,33
25,1600,194,9,33
25,1600,195,9,34
25,1600,196,9,34
25,1600,197,9,34
25,1600,198,9,34
25,1600,199,9,34
25,1600,200,9,34
25,1600,201,9,34
25,1600,202,9,34
25,1600,203,9,35
25,1600,204,9,35
25,1600,205,9,35
25,1600,206,9,35
25,1600,207,9,35
25,1600,208,10,35
25,1600,209,10,35
25,1600,210,10,36
25,1600,211,10,36
25,1600,212,10,36
25,1600,213,10,36
25,1600,214,10,36
25,1600,215,10,36
25,1600,216,10,36
25,1600,217,10,37
25,1600,218,10,37
25,1600,219,10,37
25,1600,220,10,37
25,1600,221,10,37
25,1600,222,10,37
25,1600,223,11,37
25,1600,224,11,37
25,1600,225,11,38
25,1600,226,11,38
25,1600,227,11,38
25,1600,228,11,38
25,1600,229,11,38
25,1600,230,11,38
25,1600,231,11,38
25,1600,232,11,39
25,1600,233,11,39
25,1600,234,11,39
25,1600,235,11,39
25,1600,236,11,39
25,1600,237,11,39
25,1600,238,12,39
25,1600,239,12,39
25,1600,240,12,40
25,1600,241,12,40
25,1600,242,12,40
25,1600,243,12,40
25,1600,244,12,40
25,1600,245,12,40
25,1600,246,12,40
25,1600,247,12,40
25,1600,248,12,41
25,1600,249,12,41
25,1600,250,12,41
25,1600,251,12,41
25,1600,252,13,41
25,1600,253,13,41
25,1600,254,13,41
25,1600,255,13,42
25,1600,256,13,42
25,1600,257,13,42
25,1600,258,13,42
25,1600,259,13,42
25,1600,260,13,42
25,1600,261,13,42
25,1600,262,13,42
25,1600,263,13,43
25,1600,264,13,43
25,1600,265,13,43
25,1600,266,14,43
25,1600,267,14,43
25,1600,268,14,43
25,1600,269,14,43
25,1600,270,14,43
25,1600,271,14,44
25,1600,272,14,44
25,1600,273,14,44
25,1600,274,14,44
25,1600,275,14,44
25,1600,276,14,44
25,1600,277,14,44
25,1600,278,14,45
25,1600,279,14,45
25,1600,280,15,45
25,1600,281,15,45
25,1600,282,15,45
25,1600,283,15,45
25,1600,284,15,45
25,1600,285,15,45
25,1600,286,15,46
25,1600,287,15,46
25,1600,288,15,46
25,1600,289,15,46
25,1600,290,15,46
25,1600,291,15,46
25,1600,292,15,46
25,1600,293,15,46
25,1600,294,16,47
25,1600,295,16,47
25,1600,296,16,47
25,1600,297,16,47
25,1600,298,16,47
25,1600,299,16,47
25,1600,300,16,47
25,1600,301,16,48
25,1600,302,16,48
25,1600,303,16,48
25,1600,304,16,48
25,1600,305,16,48
25,1600,306,16,48
25,1600,307,16,48
25,1600,308,17,48
25,1600,309,17,49
25,1600,310,17,49
25,1600,311,17,49
25,1600,312,17,49
25,1600,313,17,49
25,1600,314,17,49
25,1600,315,17,49
25,1600,316,17,49
25,1600,317,17,50
25,1600,318,17,50
25,1600,319,17,50
25,1600,320,17,50
25,1600,321,17,50
25,1600,322,18,50
25,1600,323,18,50
25,1600,324,18,50
25,1600,325,18,51
25,1600,326,18,51
25,1600,327,18,51
25,1600,328,18,51
25,1600,329,18,51
25,1600,330,18,51
25,1600,331,18,51
25,1600,332,18,51
25,1600,333,18,52
25,1600,334,18,52
25,1600,335,19,52
25,1600,336,19,52
25,1600,337,19,52
25,1600,338,19,52
25,1600,339,19,52
25,1600,340,19,53
25,1600,341,19,53
25,1600,342,19,53
25,1600,343,19,53
25,1600,344,19,53
25,1600,345,19,53
25,1600,346,19,53
25,1600,347,19,53
25,1600,348,19,54
25,1600,349,20,54
25,1600,350,20,54
25,1600,351,20,54
25,1600,352,20,54
25,1600,353,20,54
25,1600,354,20,54
25,1600,355,20,54
25,1600,356,20,55
25,1600,357,20,55
25,1600,358,20,55
25,1600,359,20,55
25,1600,360,20,55
25,1600,361,20,55
25,1600,362,21,55
25,1600,363,21,55
25,1600,364,21,56
25,1600,365,21,56
25,1600,366,21,56
25,1600,367,21,56
25,1600,368,21,56
25,1600,369,21,56
25,1600,370,21,56
25,1600,371,21,56
25,1600,372,21,57
25,1600,373,21,57
25,1600,374,21,57
25,1600,375,22,57
25,1600,376,22,57
25,1600,377,22,57
25,1600,378,22,57
25,1600,379,22,57
25,1600,380,22,58
25,1600,381,22,58
25,1600,382,22,58
25,1600,383,22,58
25,1600,384,22,58
25,1600,385,22,58
25,1600,386,22,58
25,1600,387,22,58
25,1600,388,22,59
25,1600,389,23,59
25,1600,390,23,59
25,1600,391,23,59
25,1600,392,23,59
25,1600,393,23,59
25,1600,394,23,59
25,1600,395,23,59
25,1600,396,23,60
25,1600,397,23,60
25,1600,398,23,60
25,1600,399,23,60
25,1600,400,23,60
25,1600,401,23,60
25,1600,402,24,60
25,1600,403,24,60
25,1600,404,24,61
25,1600,405,24,61
25,1600,406,24,61
25,1600,407,24,61
25,1600,408,24,61
25,1600,409,24,61
25,1600,410,24,61
25,1600,411,24,61
25,1600,412,24,62
25,1600,413,24,62
25,1600,414,24,62
25,1600,415,25,62
25,1600,416,25,62
25,1600,417,25,62
25,1600,418,25,62
25,1600,419,25,62
25,1600,420,25,63
25,1600,421,25,63
25,1600,422,25,63
25,1600,423,25,63
25,1600,424,25,63
25,1600,425,25,63
25,1600,426,25,63
25,1600,427,25,63
25,1600,428,26,64
25,1600,429,26,64
25,1600,430,26,64
25,1600,431,26,64
25,1600,432,26,64
25,1600,433,26,64
25,1600,434,26,64
25,1600,435,26,64
25,1600,436,26,65
25,1600,437,26,65
25,1600,438,26,65
25,1600,439,26,65
25,1600,440,26,65
25,1600,441,27,65
25,1600,442,27,65
25,1600,443,27,65
25,1600,444,27,66
25,1600,445,27,66
25,1600,446,27,66
25,1600,447,27,66
25,1600,448,27,66
25,1600,449,27,66
25,1600,450,27,66
25,1600,451,27,66
25,1600,452,27,67
25,1600,453,27,67
25,1600,454,28,67
25,1600,455,28,67
25,1600,456,28,67
25,1600,457,28,67
25,1600,458,28,67
25,1600,459,28,67
25,1600,460,28,68
25,1600,461,28,68
25,1600,462,28,68
25,1600,463,28,68
25,1600,464,28,68
25,1600,465,28,68
25,1600,466,28,68
25,1600,467,29,68
25,1600,468,29,69
25,1600,469,29,69
25,1600,470,29,69
25,1600,471,29,69
25,1600,472,29,69
25,1600,473,29,69
25,1600,474,29,69
25,1600,475,29,69
25,1600,476,29,70
25,1600,477,29,70
25,1600,478,29,70
25,1600,479,29,70
25,1600,480,30,70
25,1600,481,30,70
25,1600,482,30,70
25,1600,483,30,70
25,1600,484,30,71
25,1600,485,30,71
25,1600,486,30,71
25,1600,487,30,71
25,1600,488,30,71
25,1600,489,30,71
25,1600,490,30,71
25,1600,491,30,71
25,1600,492,30,72
25,1600,493,31,72
25,1600,494,31,72
25,1600,495,31,72
25,1600,496,31,72
25,1600,497,31,72
25,1600,498,31,72
25,1600,499,31,72
25,1600,500,31,72
25,1600,501,31,73
25,1600,502,31,73
25,1600,503,31,73
25,1600,504,31,73
25,1600,505,31,73
25,1600,506,32,73
25,1600,507,32,73
25,1600,508,32,73
25,1600,509,32,74
25,1600,510,32,74
25,1600,511,32,74
25,1600,512,32,74
25,1600,513,32,74
25,1600,514,32,74
25,1600,515,32,74
25,1600,516,32,74
25,1600,517,32,75
25,1600,518,32,75
25,1600,519,33,75
25,1600,520,33,75
25,1600,521,33,75
25,1600,522,33,75
25,1600,523,33,75
25,1600,524,33,75
25,1600,525,33,76
25,1600,526,33,76
25,1600,527,33,76
25,1600,528,33,76
25,1600,529,33,76
25,1600,530,33,76
25,1600,531,34,76
25,1600,532,34,76
25,1600,533,34,77
25,1600,534,34,77
25,1600,535,34,77
25,1600,536,34,77
25,1600,537,34,77
25,1600,538,34,77
25,1600,539,34,77
25,1600,540,34,77
25,1600,541,34,78
25,1600,542,34,78
25,1600,543,34,78
25,1600,544,35,78
25,1600,545,35,78
25,1600,546,35,78
25,1600,547,35,78
25,1600,548,35,78
25,1600,549,35,78
25,1600,550,35,79
25,1600,551,35,79
25,1600,552,35,79
25,1600,553,35,79
25,1600,554,35,79
25,1600,555,35,79
25,1600,556,35,79
25,1600,557,36,79
25,1600,558,36,80
25,1600,559,36,80
25,1600,560,36,80
25,1600,561,36,80
25,1600,562,36,80
25,1600,563,36,80
25,1600,564,36,80
25,1600,565,36,80
25,1600,566,36,81
25,1600,567,36,81
25,1600,568,36,81
25,1600,569,37,81
25,1600,570,37,81
25,1600,571,37,81
25,1600,572,37,81
25,1600,573,37,81
25,1600,574,37,82
25,1600,575,37,82
25,1600,576,37,82
25,1600,577,37,82
25,1600,578,37,82
25,1600,579,37,82
25,1600,580,37,82
25,1600,581,37,82
25,1600,582,38,82
25,1600,583,38,83
25,1600,584,38,83
25,1600,585,38,83
25,1600,586,38,83
25,1600,587,38,83
25,1600,588,38,83
25,1600,589,38,83
25,1600,590,38,83
25,1600,591,38,84
25,1600,592,38,84
25,1600,593,38,84
25,1600,594,38,84
25,1600,595,39,84
25,1600,596,39,84
25,1600,597,39,84
25,1600,598,39,84
25,1600,599,39,85
25,1600,600,39,85
25,1600,601,39,85
25,1600,602,39,85
25,1600,603,39,85
25,1600,604,39,85
25,1600,605,39,85
25,1600,606,39,85
25,1600,607,40,86
25,1600,608,40,86
25,1600,609,40,86
25,1600,610,40,86
25,1600,611,40,86
25,1600,612,40,86
25,1600,613,40,86
25,1600,614,40,86
25,1600,615,40,86
25,1600,616,40,87
25,1600,617,40,87
25,1600,618,40,87
25,1600,619,40,87
25,1600,620,41,87
25,1600,621,41,87
25,1600,622,41,87
25,1600,623,41,87
25,1600,624,41,88
25,1600,625,41,88
25,1600,626,41,88
25,1600,627,41,88
25,1600,628,41,88
25,1600,629,41,88
25,1600,630,41,88
25,1600,631,41,88
25,1600,632,42,89
25,1600,633,42,89
25,1600,634,42,89
25,1600,635,42,89
25,1600,636,42,89
25,1600,637,42,89
25,1600,638,42,89
25,1600,639,42,89
25,1600,640,42,90
25,1600,641,42,90
25,1600,642,42,90
25,1600,643,42,90
25,1600,644,42,90
25,1600,645,43,90
25,1600,646,43,90
25,1600,647,43,90
25,1600,648,43,90
25,1600,649,43,91
25,1600,650,43,91
25,1600,651,43,91
25,1600,652,43,91
25,1600,653,43,91
25,1600,654,43,91
25,1600,655,43,91
25,1600,656,43,91
25,1600,657,44,92
25,1600,658,44,92
25,1600,659,44,92
25,1600,660,44,92
25,1600,661,44,92
25,1600,662,44,92
25,1600,663,44,92
25,1600,664,44,92
25,1600,665,44,93
25,1600,666,44,93
25,1600,667,44,93
25,1600,668,44,93
25,1600,669,45,93
25,1600,670,45,93
25,1600,671,45,93
25,1600,672,45,93
25,1600,673,45,93
25,1600,674,45,94
25,1600,675,45,94
25,1600,676,45,94
25,1600,677,45,94
25,1600,678,45,94
25,1600,679,45,94
25,1600,680,45,94
25,1600,681,45,94
25,1600,682,46,95
25,1600,683,46,95
25,1600,684,46,95
25,1600,685,46,95
25,1600,686,46,95
25,1600,687,46,95
25,1600,688,46,95
25,1600,689,46,95
25,1600,690,46,96
25,1600,691,46,96
25,1600,692,46,96
25,1600,693,46,96
25,1600,694,47,96
25,1600,695,47,96
25,1600,696,47,96
25,1600,697,47,96
25,1600,698,47,96
25,1600,699,47,97
25,1600,700,47,97
25,1600,701,47,97
25,1600,702,47,97
25,1600,703,47,97
25,1600,704,47,97
25,1600,705,47,97
25,1600,706,48,97
25,1600,707,48,98
25,1600,708,48,98
25,1600,709,48,98
25,1600,710,48,98
25,1600,711,48,98
25,1600,712,48,98
25,1600,713,48,98
25,1600,714,48,98
25,1600,715,48,98
25,1600,716,48,99
25,1600,717,48,99
25,1600,718,48,99
25,1600,719,49,99
25,1600,720,49,99
25,1600,721,49,99
25,1600,722,49,99
25,1600,723,49,99
25,1600,724,49,100
25,1600,725,49,100
25,1600,726,49,100
25,1600,727,49,100
25,1600,728,49,100
25,1600,729,49,100
25,1600,730,49,100
25,1600,731,50,100
25,1600,732,50,101
25,1600,733,50,101
25,1600,734,50,101
25,1600,735,50,101
25,1600,736,50,101
25,1600,737,50,101
25,1600,738,50,101
25,1600,739,50,101
25,1600,740,50,101
25,1600,741,50,102
25,1600,742,50,102
25,1600,743,51,102
25,1600,744,51,102
25,1600,745,51,102
25,1600,746,51,102
25,1600,747,51,102
25,1600,748,51,102
25,1600,749,51,103
25,1600,750,51,103
25,1600,751,51,103
25,1600,752,51,103
25,1600,753,51,103
25,1600,754,51,103
25,1600,755,52,103
25,1600,756,52,103
25,1600,757,52,103
25,1600,758,52,104
25,1600,759,52,104
25,1600,760,52,104
25,1600,761,52,104
25,1600,762,52,104
25,1600,763,52,104
25,1600,764,52,104
25,1600,765,52,104
25,1600,766,52,105
25,1600,767,52,105
25,1600,768,53,105
25,1600,769,53,105
25,1600,770,53,105
25,1600,771,53,105
25,1600,772,53,105
25,1600,773,53,105
25,1600,774,53,106
25,1600,775,53,106
25,1600,776,53,106
25,1600,777,53,106
25,1600,778,53,106
25,1600,779,53,106
25,1600,780,54,106
25,1600,781,54,106
25,1600,782,54,106
25,1600,783,54,107
25,1600,784,54,107
25,1600,785,54,107
25,1600,786,54,107
25,1600,787,54,107
25,1600,788,54,107
25,1600,789,54,107
25,1600,790,54,107
25,1600,791,54,108
25,1600,792,55,108
25,1600,793,55,108
25,1600,794,55,108
25,1600,795,55,108
25,1600,796,55,108
25,1600,797,55,108
25,1600,798,55,108
25,1600,799,55,108
25,1600,800,55,109
25,1600,801,55,109
25,1600,802,55,109
25,1600,803,55,109
25,1600,804,56,109
25,1600,805,56,109
25,1600,806,56,109
25,1600,807,56,109
25,1600,808,56,110
25,1600,809,56,110
25,1600,810,56,110
25,1600,811,56,110
25,1600,812,56,110
25,1600,813,56,110
25,1600,814,56,110
25,1600,815,56,110
25,1600,816,57,110
25,1600,817,57,111
25,1600,818,57,111
25,1600,819,57,111
25,1600,820,57,111
25,1600,821,57,111
25,1600,822,57,111
25,1600,823,57,111
25,1600,824,57,111
25,1600,825,57,112
25,1600,826,57,112
25,1600,827,57,112
25,1600,828,57,112
25,1600,829,58,112
25,1600,830,58,112
25,1600,831,58,112
25,1600,832,58,112
25,1600,833,58,112
25,1600,834,58,113
25,1600,835,58,113
25,1600,836,58,113
25,1600,837,58,113
25,1600,838,58,113
25,1600,839,58,113
25,1600,840,58,113
25,1600,841,59,113
25,1600,842,59,114
25,1600,843,59,114
25,1600,844,59,114
25,1600,845,59,114
25,1600,846,59,114
25,1600,847,59,114
25,1600,848,59,114
25,1600,849,59,114
25,1600,850,59,115
25,1600,851,59,115
25,1600,852,59,115
25,1600,853,60,115
25,1600,854,60,115
25,1600,855,60,115
25,1600,856,60,115
25,1600,857,60,115
25,1600,858,60,115
25,1600,859,60,116
25,1600,860,60,116
25,1600,861,60,116
25,1600,862,60,116
25,1600,863,60,116
25,1600,864,60,116
25,1600,865,61,116
25,1600,866,61,116
25,1600,867,61,117
25,1600,868,61,117
25,1600,869,61,117
25,1600,870,61,117
25,1600,871,61,117
25,1600,872,61,117
25,1600,873,61,117
25,1600,874,61,117
25,1600,875,61,117
25,1600,876,61,118
25,1600,877,62,118
25,1600,878,62,118
25,1600,879,62,118
25,1600,880,62,118
25,1600,881,62,118
25,1600,882,62,118
25,1600,883,62,118
25,1600,884,62,119
25,1600,885,62,119
25,1600,886,62,119
25,1600,887,62,119
25,1600,888,62,119
25,1600,889,63,119
25,1600,890,63,119
25,1600,891,63,119
25,1600,892,63,119
25,1600,893,63,120
25,1600,894,63,120
25,1600,895,63,120
25,1600,896,63,120
25,1600,897,63,120
25,1600,898,63,120
25,1600,899,63,120
25,1600,900,63,120
25,1600,901,64,121
25,1600,902,64,121
25,1600,903,64,121
25,1600,904,64,121
25,1600,905,64,121
25,1600,906,64,121
25,1600,907,64,121
25,1600,908,64,121
25,1600,909,64,121
25,1600,910,64,122
25,1600,911,64,122
25,1600,912,64,122
25,1600,913,65,122
25,1600,914,65,122
25,1600,915,65,122
25,1600,916,65,122
25,1600,917,65,122
25,1600,918,65,122
25,1600,919,65,123
25,1600,920,65,123
25,1600,921,65,123
25,1600,922,65,123
25,1600,923,65,123
25,1600,924,65,123
25,1600,925,66,123
25,1600,926,66,123
25,1600,927,66,124
25,1600,928,66,124
25,1600,929,66,124
25,1600,930,66,124
25,1600,931,66,124
25,1600,932,66,124
25,1600,933,66,124
25,1600,934,66,124
25,1600,935,66,124
25,1600,936,66,125
25,1600,937,67,125
25,1600,938,67,125
25,1600,939,67,125
25,1600,940,67,125
25,1600,941,67,125
25,1600,942,67,125
25,1600,943,67,125
25,1600,944,67,126
25,1600,945,67,126
25,1600,946,67,126
25,1600,947,67,126
25,1600,948,67,126
25,1600,949,68,126
25,1600,950,68,126
25,1600,951,68,126
25,1600,952,68,126
25,1600,953,68,127
25,1600,954,68,127
25,1600,955,68,127
25,1600,956,68,127
25,1600,957,68,127
25,1600,958,68,127
25,1600,959,68,127
25,1600,960,68,127
25,1600,961,69,128
25,1600,962,69,128
25,1600,963,69,128
25,1600,964,69,128
25,1600,965,69,128
25,1600,966,69,128
25,1600,967,69,128
25,1600,968,69,128
25,1600,969,69,128
25,1600,970,69,129
25,1600,971,69,129
25,1600,972,69,129
25,1600,973,70,129
25,1600,974,70,129
25,1600,975,70,129
25,1600,976,70,129
25,1600,977,70,129
25,1600,978,70,130
25,1600,979,70,130
25,1600,980,70,130
25,1600,981,70,130
25,1600,982,70,130
25,1600,983,70,130
25,1600,984,70,130
25,1600,985,71,130
25,1600,986,71,130
25,1600,987,71,131
25,1600,988,71,131
25,1600,989,71,131
25,1600,990,71,131
25,1600,991,71,131
25,1600,992,71,131
25,1600,993,71,131
25,1600,994,71,131
25,1600,995,71,131
25,1600,996,71,132
25,1600,997,72,132
25,1600,998,72,132
25,1600,999,72,132
25,1600,1000,72,132
25,1600,1001,72,132
25,1600,1002,72,132
25,1600,1003,72,132
25,1600,1004,72,133
25,1600,1005,72,133
25,1600,1006,72,133
25,1600,1007,72,133
25,1600,1008,72,133
25,1600,1009,73,133
25,1600,1010,73,133
25,1600,1011,73,133
25,1600,1012,73,133
25,1600,1013,73,134
25,1600,1014,73,134
25,1600,1015,73,134
25,1600,1016,73,134
25,1600,1017,73,134
25,1600,1018,73,134
25,1600,1019,73,134
25,1600,1020,73,134
25,1600,1021,74,135
25,1600,1022,74,135
25,1600,1023,74,135
25,1600,1024,74,135
25,1600,1025,74,135
25,1600,1026,74,135
25,1600,1027,74,135
25,1600,1028,74,135
25,1600,1029,74,135
25,1600,1030,74,136
25,1600,1031,74,136
25,1600,1032,75,136
25,1600,1033,75,136
25,1600,1034,75,136
25,1600,1035,75,136
25,1600,1036,75,136
25,1600,1037,75,136
25,1600,1038,75,137
25,1600,1039,75,137
25,1600,1040,75,137
25,1600,1041,75,137
25,1600,1042,75,137
25,1600,1043,75,137
25,1600,1044,76,137
25,1600,1045,76,137
25,1600,1046,76,137
25,1600,1047,76,138
25,1600,1048,76,138
25,1600,1049,76,138
25,1600,1050,76,138
25,1600,1051,76,138
25,1600,1052,76,138
25,1600,1053,76,138
25,1600,1054,76,138
25,1600,1055,76,138
25,1600,1056,77,139
25,1600,1057,77,139
25,1600,1058,77,139
25,1600,1059,77,139
25,1600,1060,77,139
25,1600,1061,77,139
25,1600,1062,77,139
25,1600,1063,77,139
25,1600,1064,77,140
25,1600,1065,77,140
25,1600,1066,77,140
25,1600,1067,77,140
25,1600,1068,78,140
25,1600,1069,78,140
25,1600,1070,78,140
25,1600,1071,78,140
25,1600,1072,78,140
25,1600,1073,78,141
25,1600,1074,78,141
25,1600,1075,78,141
25,1600,1076,78,141
25,1600,1077,78,141
25,1600,1078,78,141
25,1600,1079,78,141
25,1600,1080,79,141
25,1600,1081,79,142
25,1600,1082,79,142
25,1600,1083,79,142
25,1600,1084,79,142
25,1600,1085,79,142
25,1600,1086,79,142
25,1600,1087,79,142
25,1600,1088,79,142
25,1600,1089,79,142
25,1600,1090,79,143
25,1600,1091,79,143
25,1600,1092,80,143
25,1600,1093,80,143
25,1600,1094,80,143
25,1600,1095,80,143
25,1600,1096,80,143
25,1600,1097,80,143
25,1600,1098,80,143
25,1600,1099,80,144
25,1600,1100,80,144
25,1600,1101,80,144
25,1600,1102,80,144
25,1600,1103,80,144
25,1600,1104,81,144
25,1600,1105,81,144
25,1600,1106,81,144
25,1600,1107,81,145
25,1600,1108,81,145
25,1600,1109,81,145
25,1600,1110,81,145
25,1600,1111,81,145
25,1600,1112,81,145
